,query1,query2,size,siamese_distance
1,NORMAL8,DME10,"(496, 512)",62.20328140258789
2,NORMAL8,DME11,"(496, 512)",62.262672424316406
13,NORMAL8,DME8,"(496, 512)",62.29752731323242
5,NORMAL8,DME14,"(496, 512)",62.298343658447266
11,NORMAL8,DME6,"(496, 512)",62.30392074584961
8,NORMAL8,DME3,"(496, 512)",62.30964279174805
14,NORMAL8,DME9,"(496, 512)",62.31318664550781
6,NORMAL8,DME15,"(496, 512)",62.31538391113281
24,NORMAL8,NORMAL5,"(496, 512)",62.32542037963867
23,NORMAL8,NORMAL4,"(496, 512)",62.35801696777344
16,NORMAL8,NORMAL10,"(496, 512)",62.3640251159668
3,NORMAL8,DME12,"(496, 512)",62.376197814941406
0,NORMAL8,DME1,"(496, 512)",62.38383865356445
18,NORMAL8,NORMAL13,"(496, 512)",62.40225601196289
27,NORMAL8,NORMAL9,"(496, 512)",62.41670608520508
10,NORMAL8,DME5,"(496, 512)",62.426387786865234
21,NORMAL8,NORMAL2,"(496, 512)",62.44501876831055
20,NORMAL8,NORMAL15,"(496, 512)",62.455078125
17,NORMAL8,NORMAL12,"(496, 512)",62.45668411254883
4,NORMAL8,DME13,"(496, 512)",62.458213806152344
26,NORMAL8,NORMAL7,"(496, 512)",62.465187072753906
19,NORMAL8,NORMAL14,"(496, 512)",62.47966766357422
15,NORMAL8,NORMAL1,"(496, 512)",62.49026870727539
12,NORMAL8,DME7,"(496, 512)",62.49068069458008
7,NORMAL8,DME2,"(496, 512)",62.504783630371094
22,NORMAL8,NORMAL3,"(496, 512)",62.53581237792969
25,NORMAL8,NORMAL6,"(496, 512)",62.56349563598633
9,NORMAL8,DME4,"(496, 512)",62.58915710449219
