,query1,query2,size,siamese_distance
15,DME8,NORMAL10,"(496, 512)",62.22929000854492
2,DME8,DME11,"(496, 512)",62.239891052246094
16,DME8,NORMAL12,"(496, 512)",62.24454879760742
17,DME8,NORMAL13,"(496, 512)",62.29023361206055
26,DME8,NORMAL8,"(496, 512)",62.29752731323242
10,DME8,DME5,"(496, 512)",62.312721252441406
23,DME8,NORMAL5,"(496, 512)",62.31904602050781
1,DME8,DME10,"(496, 512)",62.32612609863281
20,DME8,NORMAL2,"(496, 512)",62.326812744140625
25,DME8,NORMAL7,"(496, 512)",62.33365249633789
22,DME8,NORMAL4,"(496, 512)",62.340824127197266
27,DME8,NORMAL9,"(496, 512)",62.3442268371582
24,DME8,NORMAL6,"(496, 512)",62.34587860107422
21,DME8,NORMAL3,"(496, 512)",62.34687042236328
0,DME8,DME1,"(496, 512)",62.35302734375
18,DME8,NORMAL14,"(496, 512)",62.37102127075195
14,DME8,NORMAL1,"(496, 512)",62.3725700378418
3,DME8,DME12,"(496, 512)",62.37675857543945
11,DME8,DME6,"(496, 512)",62.39641571044922
19,DME8,NORMAL15,"(496, 512)",62.39768600463867
5,DME8,DME14,"(496, 512)",62.408447265625
13,DME8,DME9,"(496, 512)",62.41018295288086
6,DME8,DME15,"(496, 512)",62.423805236816406
12,DME8,DME7,"(496, 512)",62.42435073852539
9,DME8,DME4,"(496, 512)",62.458866119384766
8,DME8,DME3,"(496, 512)",62.466346740722656
7,DME8,DME2,"(496, 512)",62.528343200683594
4,DME8,DME13,"(496, 512)",62.53436279296875
