,query1,query2,size,siamese_distance
13,NORMAL12,DME8,"(496, 512)",62.24454879760742
2,NORMAL12,DME11,"(496, 512)",62.26123809814453
1,NORMAL12,DME10,"(496, 512)",62.27629089355469
16,NORMAL12,NORMAL10,"(496, 512)",62.28852844238281
24,NORMAL12,NORMAL6,"(496, 512)",62.29123306274414
19,NORMAL12,NORMAL15,"(496, 512)",62.313594818115234
6,NORMAL12,DME15,"(496, 512)",62.32695388793945
14,NORMAL12,DME9,"(496, 512)",62.3283805847168
23,NORMAL12,NORMAL5,"(496, 512)",62.33700942993164
15,NORMAL12,NORMAL1,"(496, 512)",62.34446334838867
21,NORMAL12,NORMAL3,"(496, 512)",62.35721206665039
5,NORMAL12,DME14,"(496, 512)",62.3626708984375
8,NORMAL12,DME3,"(496, 512)",62.36279296875
11,NORMAL12,DME6,"(496, 512)",62.368011474609375
12,NORMAL12,DME7,"(496, 512)",62.401371002197266
0,NORMAL12,DME1,"(496, 512)",62.40331268310547
20,NORMAL12,NORMAL2,"(496, 512)",62.40684509277344
25,NORMAL12,NORMAL7,"(496, 512)",62.41761779785156
18,NORMAL12,NORMAL14,"(496, 512)",62.420257568359375
22,NORMAL12,NORMAL4,"(496, 512)",62.424659729003906
27,NORMAL12,NORMAL9,"(496, 512)",62.42919921875
10,NORMAL12,DME5,"(496, 512)",62.442840576171875
9,NORMAL12,DME4,"(496, 512)",62.44306945800781
17,NORMAL12,NORMAL13,"(496, 512)",62.44624710083008
26,NORMAL12,NORMAL8,"(496, 512)",62.45668411254883
3,NORMAL12,DME12,"(496, 512)",62.4652099609375
4,NORMAL12,DME13,"(496, 512)",62.46904754638672
7,NORMAL12,DME2,"(496, 512)",62.499610900878906
