,query1,query2,size,siamese_distance
26,DME3,NORMAL8,"(496, 512)",62.30964279174805
9,DME3,DME5,"(496, 512)",62.31170654296875
11,DME3,DME7,"(496, 512)",62.314029693603516
5,DME3,DME14,"(496, 512)",62.31879425048828
0,DME3,DME1,"(496, 512)",62.33136749267578
3,DME3,DME12,"(496, 512)",62.33427429199219
7,DME3,DME2,"(496, 512)",62.33619689941406
13,DME3,DME9,"(496, 512)",62.346378326416016
2,DME3,DME11,"(496, 512)",62.354652404785156
16,DME3,NORMAL12,"(496, 512)",62.36279296875
15,DME3,NORMAL10,"(496, 512)",62.38113784790039
25,DME3,NORMAL7,"(496, 512)",62.39299392700195
6,DME3,DME15,"(496, 512)",62.42135238647461
19,DME3,NORMAL15,"(496, 512)",62.42216110229492
23,DME3,NORMAL5,"(496, 512)",62.42580795288086
1,DME3,DME10,"(496, 512)",62.432228088378906
10,DME3,DME6,"(496, 512)",62.43653869628906
20,DME3,NORMAL2,"(496, 512)",62.44727325439453
24,DME3,NORMAL6,"(496, 512)",62.45955276489258
4,DME3,DME13,"(496, 512)",62.45996856689453
12,DME3,DME8,"(496, 512)",62.466346740722656
22,DME3,NORMAL4,"(496, 512)",62.47260665893555
21,DME3,NORMAL3,"(496, 512)",62.496761322021484
18,DME3,NORMAL14,"(496, 512)",62.52767562866211
14,DME3,NORMAL1,"(496, 512)",62.52964401245117
8,DME3,DME4,"(496, 512)",62.55104446411133
17,DME3,NORMAL13,"(496, 512)",62.55167770385742
27,DME3,NORMAL9,"(496, 512)",62.59577941894531
