,query1,query2,size,siamese_distance
2,DME14,DME11,"(496, 512)",62.2567138671875
9,DME14,DME5,"(496, 512)",62.280364990234375
0,DME14,DME1,"(496, 512)",62.29144287109375
26,DME14,NORMAL8,"(496, 512)",62.298343658447266
7,DME14,DME3,"(496, 512)",62.31879425048828
22,DME14,NORMAL4,"(496, 512)",62.332923889160156
15,DME14,NORMAL10,"(496, 512)",62.33442687988281
3,DME14,DME12,"(496, 512)",62.34157943725586
5,DME14,DME15,"(496, 512)",62.350868225097656
25,DME14,NORMAL7,"(496, 512)",62.3582649230957
16,DME14,NORMAL12,"(496, 512)",62.3626708984375
11,DME14,DME7,"(496, 512)",62.365013122558594
10,DME14,DME6,"(496, 512)",62.367271423339844
1,DME14,DME10,"(496, 512)",62.372802734375
20,DME14,NORMAL2,"(496, 512)",62.395103454589844
12,DME14,DME8,"(496, 512)",62.408447265625
6,DME14,DME2,"(496, 512)",62.41950988769531
24,DME14,NORMAL6,"(496, 512)",62.44181823730469
23,DME14,NORMAL5,"(496, 512)",62.4438591003418
13,DME14,DME9,"(496, 512)",62.45683670043945
17,DME14,NORMAL13,"(496, 512)",62.463340759277344
27,DME14,NORMAL9,"(496, 512)",62.47320556640625
19,DME14,NORMAL15,"(496, 512)",62.479248046875
4,DME14,DME13,"(496, 512)",62.48237991333008
21,DME14,NORMAL3,"(496, 512)",62.48321533203125
14,DME14,NORMAL1,"(496, 512)",62.50519943237305
8,DME14,DME4,"(496, 512)",62.52055740356445
18,DME14,NORMAL14,"(496, 512)",62.55707931518555
