,query1,query2,size,siamese_distance
2,NORMAL9,DME11,"(496, 512)",62.31517028808594
1,NORMAL9,DME10,"(496, 512)",62.322044372558594
24,NORMAL9,NORMAL5,"(496, 512)",62.333499908447266
13,NORMAL9,DME8,"(496, 512)",62.3442268371582
14,NORMAL9,DME9,"(496, 512)",62.350669860839844
10,NORMAL9,DME5,"(496, 512)",62.36024856567383
22,NORMAL9,NORMAL3,"(496, 512)",62.41402816772461
27,NORMAL9,NORMAL8,"(496, 512)",62.41670608520508
16,NORMAL9,NORMAL10,"(496, 512)",62.41737365722656
3,NORMAL9,DME12,"(496, 512)",62.4176139831543
23,NORMAL9,NORMAL4,"(496, 512)",62.418975830078125
18,NORMAL9,NORMAL13,"(496, 512)",62.425010681152344
17,NORMAL9,NORMAL12,"(496, 512)",62.42919921875
0,NORMAL9,DME1,"(496, 512)",62.43408203125
19,NORMAL9,NORMAL14,"(496, 512)",62.44120407104492
26,NORMAL9,NORMAL7,"(496, 512)",62.44251251220703
25,NORMAL9,NORMAL6,"(496, 512)",62.446895599365234
6,NORMAL9,DME15,"(496, 512)",62.46110916137695
5,NORMAL9,DME14,"(496, 512)",62.47320556640625
15,NORMAL9,NORMAL1,"(496, 512)",62.47639465332031
20,NORMAL9,NORMAL15,"(496, 512)",62.4769172668457
11,NORMAL9,DME6,"(496, 512)",62.48434829711914
12,NORMAL9,DME7,"(496, 512)",62.5050048828125
4,NORMAL9,DME13,"(496, 512)",62.509525299072266
7,NORMAL9,DME2,"(496, 512)",62.53947448730469
21,NORMAL9,NORMAL2,"(496, 512)",62.5441780090332
8,NORMAL9,DME3,"(496, 512)",62.59577941894531
9,NORMAL9,DME4,"(496, 512)",62.61262130737305
