,query1,query2,size,siamese_distance
23,DME4,NORMAL5,"(496, 512)",62.36083221435547
25,DME4,NORMAL7,"(496, 512)",62.393062591552734
19,DME4,NORMAL15,"(496, 512)",62.4183464050293
1,DME4,DME10,"(496, 512)",62.42246627807617
18,DME4,NORMAL14,"(496, 512)",62.42512512207031
2,DME4,DME11,"(496, 512)",62.425315856933594
16,DME4,NORMAL12,"(496, 512)",62.44306945800781
20,DME4,NORMAL2,"(496, 512)",62.45270538330078
12,DME4,DME8,"(496, 512)",62.458866119384766
17,DME4,NORMAL13,"(496, 512)",62.47007751464844
0,DME4,DME1,"(496, 512)",62.476749420166016
13,DME4,DME9,"(496, 512)",62.494415283203125
10,DME4,DME6,"(496, 512)",62.50414276123047
5,DME4,DME14,"(496, 512)",62.52055740356445
15,DME4,NORMAL10,"(496, 512)",62.5230827331543
11,DME4,DME7,"(496, 512)",62.524208068847656
6,DME4,DME15,"(496, 512)",62.539852142333984
8,DME4,DME3,"(496, 512)",62.55104446411133
24,DME4,NORMAL6,"(496, 512)",62.56768035888672
26,DME4,NORMAL8,"(496, 512)",62.58915710449219
14,DME4,NORMAL1,"(496, 512)",62.59096145629883
7,DME4,DME2,"(496, 512)",62.592811584472656
4,DME4,DME13,"(496, 512)",62.59425735473633
21,DME4,NORMAL3,"(496, 512)",62.60039138793945
22,DME4,NORMAL4,"(496, 512)",62.611900329589844
27,DME4,NORMAL9,"(496, 512)",62.61262130737305
3,DME4,DME12,"(496, 512)",62.643001556396484
9,DME4,DME5,"(496, 512)",62.7041130065918
