,query1,query2,size,siamese_distance
1,NORMAL10,DME10,"(496, 512)",62.16740417480469
23,NORMAL10,NORMAL5,"(496, 512)",62.209598541259766
2,NORMAL10,DME11,"(496, 512)",62.21795654296875
13,NORMAL10,DME8,"(496, 512)",62.22929000854492
20,NORMAL10,NORMAL2,"(496, 512)",62.25947952270508
14,NORMAL10,DME9,"(496, 512)",62.2616081237793
16,NORMAL10,NORMAL12,"(496, 512)",62.28852844238281
25,NORMAL10,NORMAL7,"(496, 512)",62.2938232421875
15,NORMAL10,NORMAL1,"(496, 512)",62.297420501708984
11,NORMAL10,DME6,"(496, 512)",62.3084716796875
3,NORMAL10,DME12,"(496, 512)",62.32472610473633
5,NORMAL10,DME14,"(496, 512)",62.33442687988281
19,NORMAL10,NORMAL15,"(496, 512)",62.3354606628418
0,NORMAL10,DME1,"(496, 512)",62.33556365966797
21,NORMAL10,NORMAL3,"(496, 512)",62.33927536010742
10,NORMAL10,DME5,"(496, 512)",62.34004211425781
4,NORMAL10,DME13,"(496, 512)",62.36075210571289
26,NORMAL10,NORMAL8,"(496, 512)",62.3640251159668
6,NORMAL10,DME15,"(496, 512)",62.369720458984375
24,NORMAL10,NORMAL6,"(496, 512)",62.373348236083984
22,NORMAL10,NORMAL4,"(496, 512)",62.3740119934082
17,NORMAL10,NORMAL13,"(496, 512)",62.37966537475586
8,NORMAL10,DME3,"(496, 512)",62.38113784790039
18,NORMAL10,NORMAL14,"(496, 512)",62.38704299926758
27,NORMAL10,NORMAL9,"(496, 512)",62.41737365722656
12,NORMAL10,DME7,"(496, 512)",62.42430877685547
7,NORMAL10,DME2,"(496, 512)",62.43682098388672
9,NORMAL10,DME4,"(496, 512)",62.5230827331543
