,query1,query2,size,siamese_distance,time
8,NORMAL7,DME3,"(496, 512)",59.596900939941406,0.28859782218933105
2,NORMAL7,DME11,"(496, 512)",59.88473892211914,0.24207019805908203
1,NORMAL7,DME10,"(496, 512)",60.07640075683594,0.1743607521057129
5,NORMAL7,DME14,"(496, 512)",60.14480972290039,0.2377912998199463
7,NORMAL7,DME2,"(496, 512)",60.44072341918945,0.3068244457244873
14,NORMAL7,DME9,"(496, 512)",60.452369689941406,0.2594575881958008
23,NORMAL7,NORMAL4,"(496, 512)",60.554874420166016,0.2906177043914795
4,NORMAL7,DME13,"(496, 512)",60.62172317504883,0.25336575508117676
17,NORMAL7,NORMAL12,"(496, 512)",60.6551513671875,0.29748010635375977
11,NORMAL7,DME6,"(496, 512)",60.681793212890625,0.2968757152557373
27,NORMAL7,NORMAL9,"(496, 512)",60.69744110107422,0.2892169952392578
6,NORMAL7,DME15,"(496, 512)",60.69917297363281,0.25042200088500977
20,NORMAL7,NORMAL15,"(496, 512)",60.732330322265625,0.296846866607666
3,NORMAL7,DME12,"(496, 512)",60.73579788208008,0.2515542507171631
18,NORMAL7,NORMAL13,"(496, 512)",60.76018142700195,0.297396183013916
16,NORMAL7,NORMAL10,"(496, 512)",60.770511627197266,0.3006553649902344
26,NORMAL7,NORMAL8,"(496, 512)",60.77617263793945,0.30081701278686523
0,NORMAL7,DME1,"(496, 512)",60.82990264892578,0.315779447555542
13,NORMAL7,DME8,"(496, 512)",60.87626266479492,0.23439502716064453
9,NORMAL7,DME4,"(496, 512)",60.89686584472656,0.3125152587890625
12,NORMAL7,DME7,"(496, 512)",60.90473937988281,0.2562582492828369
24,NORMAL7,NORMAL5,"(496, 512)",60.93775177001953,0.2983551025390625
19,NORMAL7,NORMAL14,"(496, 512)",60.96399688720703,0.2881772518157959
10,NORMAL7,DME5,"(496, 512)",60.97323989868164,0.2891712188720703
25,NORMAL7,NORMAL6,"(496, 512)",61.02654266357422,0.29723548889160156
21,NORMAL7,NORMAL2,"(496, 512)",61.09290313720703,0.29825258255004883
15,NORMAL7,NORMAL1,"(496, 512)",61.13874435424805,0.29686832427978516
22,NORMAL7,NORMAL3,"(496, 512)",61.15631866455078,0.30616283416748047
