,query1,query2,size,siamese_distance,time
7,DME12,DME3,"(496, 512)",59.65773010253906,0.3034477233886719
2,DME12,DME11,"(496, 512)",59.92756271362305,0.25540661811828613
1,DME12,DME10,"(496, 512)",59.93122863769531,0.18750929832458496
13,DME12,DME9,"(496, 512)",60.241275787353516,0.27002429962158203
4,DME12,DME14,"(496, 512)",60.26559066772461,0.25902533531188965
6,DME12,DME2,"(496, 512)",60.38655090332031,0.2936246395111084
3,DME12,DME13,"(496, 512)",60.50909423828125,0.23189711570739746
18,DME12,NORMAL14,"(496, 512)",60.537742614746094,0.31633830070495605
23,DME12,NORMAL5,"(496, 512)",60.5631103515625,0.30601954460144043
20,DME12,NORMAL2,"(496, 512)",60.60554122924805,0.31249260902404785
16,DME12,NORMAL12,"(496, 512)",60.627410888671875,0.3047337532043457
12,DME12,DME8,"(496, 512)",60.644561767578125,0.251483678817749
21,DME12,NORMAL3,"(496, 512)",60.69586944580078,0.3202192783355713
17,DME12,NORMAL13,"(496, 512)",60.704856872558594,0.302154541015625
14,DME12,NORMAL1,"(496, 512)",60.7203254699707,0.30458736419677734
8,DME12,DME4,"(496, 512)",60.72078323364258,0.29937267303466797
25,DME12,NORMAL7,"(496, 512)",60.73579788208008,0.31247639656066895
0,DME12,DME1,"(496, 512)",60.75739288330078,0.312924861907959
27,DME12,NORMAL9,"(496, 512)",60.78395080566406,0.3234703540802002
19,DME12,NORMAL15,"(496, 512)",60.816078186035156,0.3033266067504883
24,DME12,NORMAL6,"(496, 512)",60.81752014160156,0.313753604888916
22,DME12,NORMAL4,"(496, 512)",60.953208923339844,0.3259389400482178
15,DME12,NORMAL10,"(496, 512)",60.98103332519531,0.31252169609069824
11,DME12,DME7,"(496, 512)",61.03593063354492,0.26903462409973145
10,DME12,DME6,"(496, 512)",61.03789520263672,0.30429625511169434
26,DME12,NORMAL8,"(496, 512)",61.161922454833984,0.3164942264556885
5,DME12,DME15,"(496, 512)",61.162296295166016,0.24489617347717285
9,DME12,DME5,"(496, 512)",61.340396881103516,0.30435609817504883
