,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
26,DME4,DME7,"(496, 512)",62.243621826171875,0.2019660472869873,0.14798998832702637,0.001001119613647461,0.1139976978302002,0.262988805770874
14,DME4,AMD9,"(496, 512)",62.27631759643555,0.2019660472869873,0.19199872016906738,0.0010004043579101562,0.1164255142211914,0.30942463874816895
27,DME4,DME8,"(496, 512)",62.28192901611328,0.2019660472869873,0.14600133895874023,0.0009980201721191406,0.11400270462036133,0.2610020637512207
15,DME4,DME1,"(496, 512)",62.283931732177734,0.2019660472869873,0.19800972938537598,0.00099945068359375,0.11400938034057617,0.3130185604095459
18,DME4,DME12,"(496, 512)",62.29722213745117,0.2019660472869873,0.14301204681396484,0.0019989013671875,0.11367654800415039,0.25868749618530273
21,DME4,DME15,"(496, 512)",62.30195236206055,0.2019660472869873,0.14302444458007812,0.0,0.11500120162963867,0.2580256462097168
4,DME4,AMD13,"(496, 512)",62.31169128417969,0.2019660472869873,0.08103156089782715,0.0019998550415039062,0.11470937728881836,0.19774079322814941
13,DME4,AMD8,"(496, 512)",62.32632064819336,0.2019660472869873,0.07602357864379883,0.0009765625,0.11600089073181152,0.19300103187561035
25,DME4,DME6,"(496, 512)",62.36774444580078,0.2019660472869873,0.20402288436889648,0.0009984970092773438,0.20198869705200195,0.4070100784301758
11,DME4,AMD6,"(496, 512)",62.37135696411133,0.2019660472869873,0.07899665832519531,0.0010001659393310547,0.11548280715942383,0.1954796314239502
24,DME4,DME5,"(496, 512)",62.40268325805664,0.2019660472869873,0.20003867149353027,0.0010104179382324219,0.11496186256408691,0.3160109519958496
19,DME4,DME13,"(496, 512)",62.40428161621094,0.2019660472869873,0.14402008056640625,0.0010013580322265625,0.11697888374328613,0.26200032234191895
5,DME4,AMD14,"(496, 512)",62.412620544433594,0.2019660472869873,0.1950221061706543,0.0009999275207519531,0.11396980285644531,0.30999183654785156
9,DME4,AMD4,"(496, 512)",62.48500061035156,0.2019660472869873,0.07702302932739258,0.0009970664978027344,0.11697649955749512,0.19499659538269043
6,DME4,AMD15,"(496, 512)",62.49065399169922,0.2019660472869873,0.09899663925170898,0.0010008811950683594,0.11500096321105957,0.21499848365783691
10,DME4,AMD5,"(496, 512)",62.49095153808594,0.2019660472869873,0.07699227333068848,0.0010001659393310547,0.11400318145751953,0.19199562072753906
22,DME4,DME2,"(496, 512)",62.56192398071289,0.2019660472869873,0.19802236557006836,0.0009765625,0.11600089073181152,0.3149998188018799
3,DME4,AMD12,"(496, 512)",62.59600067138672,0.2019660472869873,0.07599711418151855,0.002000093460083008,0.11741018295288086,0.19540739059448242
28,DME4,DME9,"(496, 512)",62.635398864746094,0.2019660472869873,0.1475074291229248,0.001999378204345703,0.11400103569030762,0.2635078430175781
20,DME4,DME14,"(496, 512)",62.66041946411133,0.2019660472869873,0.1490318775177002,0.0009975433349609375,0.11630415916442871,0.26633358001708984
0,DME4,AMD1,"(496, 512)",62.6857795715332,0.2019660472869873,0.10103154182434082,0.0010035037994384766,0.11696624755859375,0.21900129318237305
7,DME4,AMD2,"(496, 512)",62.79270935058594,0.2019660472869873,0.10102295875549316,0.001005411148071289,0.11497235298156738,0.21700072288513184
16,DME4,DME10,"(496, 512)",62.84080123901367,0.2019660472869873,0.07601523399353027,0.0009989738464355469,0.11828422546386719,0.195298433303833
17,DME4,DME11,"(496, 512)",62.90057373046875,0.2019660472869873,0.14203166961669922,0.0009992122650146484,0.11599040031433105,0.2590212821960449
23,DME4,DME3,"(496, 512)",62.90456771850586,0.2019660472869873,0.20003008842468262,0.0009701251983642578,0.11486458778381348,0.31586480140686035
12,DME4,AMD7,"(496, 512)",62.930458068847656,0.2019660472869873,0.19504761695861816,0.00202178955078125,0.12295365333557129,0.3200230598449707
2,DME4,AMD11,"(496, 512)",63.10264587402344,0.2019660472869873,0.07600855827331543,0.0010006427764892578,0.11497211456298828,0.19198131561279297
8,DME4,AMD3,"(496, 512)",63.157501220703125,0.2019660472869873,0.09797000885009766,0.0009989738464355469,0.11501145362854004,0.21398043632507324
1,DME4,AMD10,"(496, 512)",63.355037689208984,0.2019660472869873,0.19302868843078613,0.0009915828704833984,0.11500167846679688,0.3090219497680664
