,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
12,DME3,AMD7,"(496, 512)",62.2552375793457,0.19997000694274902,0.19801902770996094,0.0009987354278564453,0.11497330665588379,0.31399106979370117
3,DME3,AMD12,"(496, 512)",62.286163330078125,0.19997000694274902,0.07798933982849121,0.00099945068359375,0.12000107765197754,0.1989898681640625
28,DME3,DME9,"(496, 512)",62.31285858154297,0.19997000694274902,0.14997053146362305,0.0009992122650146484,0.11400389671325684,0.26497364044189453
20,DME3,DME14,"(496, 512)",62.35795974731445,0.19997000694274902,0.14602184295654297,0.0009975433349609375,0.11700296401977539,0.2640223503112793
7,DME3,AMD2,"(496, 512)",62.373199462890625,0.19997000694274902,0.10002279281616211,0.0009999275207519531,0.11700010299682617,0.21802282333374023
6,DME3,AMD15,"(496, 512)",62.4002799987793,0.19997000694274902,0.09902167320251465,0.0010001659393310547,0.11299991607666016,0.21302175521850586
0,DME3,AMD1,"(496, 512)",62.40760803222656,0.19997000694274902,0.10199785232543945,0.0010023117065429688,0.11369538307189941,0.21669554710388184
19,DME3,DME13,"(496, 512)",62.407752990722656,0.19997000694274902,0.14702653884887695,0.0009996891021728516,0.11400151252746582,0.2620277404785156
17,DME3,DME11,"(496, 512)",62.42665100097656,0.19997000694274902,0.14899945259094238,0.0010020732879638672,0.115997314453125,0.26599884033203125
16,DME3,DME10,"(496, 512)",62.44035339355469,0.19997000694274902,0.0749971866607666,0.0010116100311279297,0.11396002769470215,0.18996882438659668
2,DME3,AMD11,"(496, 512)",62.50069046020508,0.19997000694274902,0.0780184268951416,0.0010023117065429688,0.11397862434387207,0.19299936294555664
22,DME3,DME2,"(496, 512)",62.53389358520508,0.19997000694274902,0.20056748390197754,0.001004934310913086,0.11426615715026855,0.3158385753631592
9,DME3,AMD4,"(496, 512)",62.55461120605469,0.19997000694274902,0.0790560245513916,0.0009975433349609375,0.11474752426147461,0.19480109214782715
26,DME3,DME7,"(496, 512)",62.60697937011719,0.19997000694274902,0.14702463150024414,0.0019991397857666016,0.11597013473510742,0.26499390602111816
11,DME3,AMD6,"(496, 512)",62.66926956176758,0.19997000694274902,0.0799863338470459,0.0009992122650146484,0.11701226234436035,0.1979978084564209
15,DME3,DME1,"(496, 512)",62.68894577026367,0.19997000694274902,0.1980283260345459,0.00099945068359375,0.11597108840942383,0.3149988651275635
27,DME3,DME8,"(496, 512)",62.69258117675781,0.19997000694274902,0.14802241325378418,0.0020084381103515625,0.11398959159851074,0.2640204429626465
24,DME3,DME5,"(496, 512)",62.70941162109375,0.19997000694274902,0.19900918006896973,0.001016378402709961,0.11399555206298828,0.31402111053466797
14,DME3,AMD9,"(496, 512)",62.72212600708008,0.19997000694274902,0.1970505714416504,0.0009996891021728516,0.11779427528381348,0.3158445358276367
4,DME3,AMD13,"(496, 512)",62.72390365600586,0.19997000694274902,0.08002924919128418,0.0009989738464355469,0.11662960052490234,0.19765782356262207
5,DME3,AMD14,"(496, 512)",62.7291145324707,0.19997000694274902,0.19803237915039062,0.0020105838775634766,0.1139516830444336,0.3139946460723877
21,DME3,DME15,"(496, 512)",62.74420166015625,0.19997000694274902,0.1499783992767334,0.0010335445404052734,0.11496496200561523,0.2659769058227539
10,DME3,AMD5,"(496, 512)",62.778656005859375,0.19997000694274902,0.08196902275085449,0.001020193099975586,0.11899161338806152,0.2019808292388916
1,DME3,AMD10,"(496, 512)",62.791664123535156,0.19997000694274902,0.198028564453125,0.0009930133819580078,0.1169886589050293,0.3160102367401123
25,DME3,DME6,"(496, 512)",62.83413314819336,0.19997000694274902,0.19698786735534668,0.0009999275207519531,0.113006591796875,0.31099438667297363
18,DME3,DME12,"(496, 512)",62.85991668701172,0.19997000694274902,0.14697027206420898,0.0009999275207519531,0.1145634651184082,0.26253366470336914
8,DME3,AMD3,"(496, 512)",62.874969482421875,0.19997000694274902,0.09897685050964355,0.0,0.11300015449523926,0.2119770050048828
23,DME3,DME4,"(496, 512)",62.90456771850586,0.19997000694274902,0.19900059700012207,0.0010061264038085938,0.11619019508361816,0.31619691848754883
13,DME3,AMD8,"(496, 512)",62.949649810791016,0.19997000694274902,0.07901883125305176,0.0019998550415039062,0.11461567878723145,0.1956343650817871
