,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
1,NORMAL12,AMD10,"(496, 512)",61.21171569824219,0.20102214813232422,0.19202208518981934,0.000997304916381836,0.1159813404083252,0.30900073051452637
23,NORMAL12,DME3,"(496, 512)",61.218597412109375,0.20102214813232422,0.20403003692626953,0.0009987354278564453,0.11497044563293457,0.31999921798706055
2,NORMAL12,AMD11,"(496, 512)",61.22853088378906,0.20102214813232422,0.07802748680114746,0.00099945068359375,0.11420178413391113,0.19322872161865234
8,NORMAL12,AMD3,"(496, 512)",61.28077697753906,0.20102214813232422,0.09702110290527344,0.0010094642639160156,0.11496973037719727,0.21300029754638672
7,NORMAL12,AMD2,"(496, 512)",61.3090705871582,0.20102214813232422,0.10202288627624512,0.0010056495666503906,0.11604189872741699,0.22002339363098145
3,NORMAL12,AMD12,"(496, 512)",61.354454040527344,0.20102214813232422,0.07799839973449707,0.0009996891021728516,0.11801600456237793,0.19701409339904785
0,NORMAL12,AMD1,"(496, 512)",61.358062744140625,0.20102214813232422,0.10100030899047852,0.0010232925415039062,0.11392784118652344,0.21595144271850586
12,NORMAL12,AMD7,"(496, 512)",61.37648391723633,0.20102214813232422,0.19299674034118652,0.0019996166229248047,0.11294436454772949,0.3079407215118408
20,NORMAL12,DME14,"(496, 512)",61.433101654052734,0.20102214813232422,0.1479952335357666,0.0010004043579101562,0.11400032043457031,0.26299595832824707
4,NORMAL12,AMD13,"(496, 512)",61.43392562866211,0.20102214813232422,0.07802033424377441,0.0009942054748535156,0.11597108840942383,0.19498562812805176
17,NORMAL12,DME11,"(496, 512)",61.452640533447266,0.20102214813232422,0.15099859237670898,0.0009996891021728516,0.11397767066955566,0.2659759521484375
33,NORMAL12,NORMAL14,"(496, 512)",61.4672737121582,0.20102214813232422,0.20004534721374512,0.0010001659393310547,0.11397981643676758,0.31502532958984375
6,NORMAL12,AMD15,"(496, 512)",61.47343826293945,0.20102214813232422,0.09799981117248535,0.0009996891021728516,0.11431670188903809,0.2133162021636963
38,NORMAL12,NORMAL5,"(496, 512)",61.48530960083008,0.20102214813232422,0.20302295684814453,0.0010013580322265625,0.11689162254333496,0.32091593742370605
9,NORMAL12,AMD4,"(496, 512)",61.486114501953125,0.20102214813232422,0.07699918746948242,0.0009999275207519531,0.11500072479248047,0.19299983978271484
32,NORMAL12,NORMAL13,"(496, 512)",61.50126266479492,0.20102214813232422,0.2040119171142578,0.0010013580322265625,0.11618947982788086,0.32120275497436523
28,NORMAL12,DME8,"(496, 512)",61.51146697998047,0.20102214813232422,0.14499950408935547,0.0010001659393310547,0.11300039291381836,0.2590000629425049
16,NORMAL12,DME10,"(496, 512)",61.512821197509766,0.20102214813232422,0.07600212097167969,0.0010113716125488281,0.11765122413635254,0.19466471672058105
21,NORMAL12,DME15,"(496, 512)",61.53181076049805,0.20102214813232422,0.14799904823303223,0.0010004043579101562,0.11400318145751953,0.2630026340484619
37,NORMAL12,NORMAL4,"(496, 512)",61.536373138427734,0.20102214813232422,0.20299935340881348,0.0009989738464355469,0.1130073070526123,0.31700563430786133
29,NORMAL12,DME9,"(496, 512)",61.55320739746094,0.20102214813232422,0.1500227451324463,0.0,0.11701011657714844,0.2670328617095947
26,NORMAL12,DME6,"(496, 512)",61.57337188720703,0.20102214813232422,0.19997715950012207,0.0010001659393310547,0.11600542068481445,0.3169827461242676
19,NORMAL12,DME13,"(496, 512)",61.593692779541016,0.20102214813232422,0.1480240821838379,0.00099945068359375,0.11600446701049805,0.2650279998779297
13,NORMAL12,AMD8,"(496, 512)",61.60675048828125,0.20102214813232422,0.07502222061157227,0.0009996891021728516,0.1160273551940918,0.19204926490783691
41,NORMAL12,NORMAL8,"(496, 512)",61.61000442504883,0.20102214813232422,0.20901918411254883,0.0010068416595458984,0.11596035957336426,0.325986385345459
35,NORMAL12,NORMAL2,"(496, 512)",61.61521530151367,0.20102214813232422,0.20403718948364258,0.0009965896606445312,0.11696743965148926,0.32200121879577637
42,NORMAL12,NORMAL9,"(496, 512)",61.624725341796875,0.20102214813232422,0.20403003692626953,0.0010006427764892578,0.11497068405151367,0.32000136375427246
15,NORMAL12,DME1,"(496, 512)",61.62713623046875,0.20102214813232422,0.20299983024597168,0.0009999275207519531,0.115020751953125,0.31902050971984863
31,NORMAL12,NORMAL10,"(496, 512)",61.6416015625,0.20102214813232422,0.1999645233154297,0.0010085105895996094,0.11397480964660645,0.31494784355163574
22,NORMAL12,DME2,"(496, 512)",61.651893615722656,0.20102214813232422,0.2010364532470703,0.001973867416381836,0.11498665809631348,0.3179969787597656
11,NORMAL12,AMD6,"(496, 512)",61.65480422973633,0.20102214813232422,0.07804489135742188,0.001999378204345703,0.11433672904968262,0.1943809986114502
40,NORMAL12,NORMAL7,"(496, 512)",61.6585578918457,0.20102214813232422,0.20098304748535156,0.0009992122650146484,0.11598587036132812,0.31796813011169434
10,NORMAL12,AMD5,"(496, 512)",61.65903091430664,0.20102214813232422,0.07700014114379883,0.0010030269622802734,0.11693620681762695,0.19493937492370605
25,NORMAL12,DME5,"(496, 512)",61.65974807739258,0.20102214813232422,0.20195794105529785,0.00099945068359375,0.11499238014221191,0.3179497718811035
39,NORMAL12,NORMAL6,"(496, 512)",61.70064163208008,0.20102214813232422,0.20905709266662598,0.0009968280792236328,0.114013671875,0.3240675926208496
18,NORMAL12,DME12,"(496, 512)",61.70658493041992,0.20102214813232422,0.15004563331604004,0.0009999275207519531,0.11457443237304688,0.26561999320983887
27,NORMAL12,DME7,"(496, 512)",61.70860290527344,0.20102214813232422,0.1490154266357422,0.0009794235229492188,0.11496305465698242,0.26495790481567383
36,NORMAL12,NORMAL3,"(496, 512)",61.73101806640625,0.20102214813232422,0.20302224159240723,0.00099945068359375,0.11417078971862793,0.3181924819946289
24,NORMAL12,DME4,"(496, 512)",61.76908874511719,0.20102214813232422,0.20002365112304688,0.0010001659393310547,0.11501908302307129,0.3160429000854492
5,NORMAL12,AMD14,"(496, 512)",61.80369186401367,0.20102214813232422,0.19600176811218262,0.0009970664978027344,0.11500024795532227,0.3119990825653076
34,NORMAL12,NORMAL15,"(496, 512)",61.807525634765625,0.20102214813232422,0.19803118705749512,0.0009913444519042969,0.11397671699523926,0.31299924850463867
14,NORMAL12,AMD9,"(496, 512)",61.829750061035156,0.20102214813232422,0.18901944160461426,0.001001119613647461,0.11598968505859375,0.30601024627685547
30,NORMAL12,NORMAL1,"(496, 512)",61.84690856933594,0.20102214813232422,0.20203042030334473,0.0010013580322265625,0.11703109741210938,0.32006287574768066
