,query1,query2,size,siamese_distance,time
15,NORMAL3,NORMAL1,"(496, 512)",62.905517578125,0.29685354232788086
14,NORMAL3,AMD9,"(496, 512)",63.158790588378906,0.28337907791137695
13,NORMAL3,AMD8,"(496, 512)",63.17885208129883,0.17185449600219727
20,NORMAL3,NORMAL15,"(496, 512)",63.18505096435547,0.29889583587646484
24,NORMAL3,NORMAL6,"(496, 512)",63.25328063964844,0.2968606948852539
25,NORMAL3,NORMAL7,"(496, 512)",63.37405776977539,0.3014371395111084
5,NORMAL3,AMD14,"(496, 512)",63.553714752197266,0.2812490463256836
17,NORMAL3,NORMAL12,"(496, 512)",63.5970344543457,0.28124260902404785
21,NORMAL3,NORMAL2,"(496, 512)",63.629600524902344,0.2992055416107178
16,NORMAL3,NORMAL10,"(496, 512)",63.73637390136719,0.2837202548980713
4,NORMAL3,AMD13,"(496, 512)",63.73822021484375,0.17404818534851074
22,NORMAL3,NORMAL4,"(496, 512)",63.85247039794922,0.2968757152557373
27,NORMAL3,NORMAL9,"(496, 512)",63.94266891479492,0.2992849349975586
26,NORMAL3,NORMAL8,"(496, 512)",63.94293975830078,0.31248998641967773
19,NORMAL3,NORMAL14,"(496, 512)",63.997962951660156,0.28122758865356445
18,NORMAL3,NORMAL13,"(496, 512)",64.04251861572266,0.30153822898864746
23,NORMAL3,NORMAL5,"(496, 512)",64.1551513671875,0.2992219924926758
10,NORMAL3,AMD5,"(496, 512)",64.2040023803711,0.15625
11,NORMAL3,AMD6,"(496, 512)",64.22933197021484,0.1718747615814209
9,NORMAL3,AMD4,"(496, 512)",64.59982299804688,0.17432236671447754
3,NORMAL3,AMD12,"(496, 512)",64.83219146728516,0.1718733310699463
6,NORMAL3,AMD15,"(496, 512)",64.90593719482422,0.1898200511932373
0,NORMAL3,AMD1,"(496, 512)",65.41496276855469,0.20311927795410156
12,NORMAL3,AMD7,"(496, 512)",65.5392837524414,0.2857193946838379
7,NORMAL3,AMD2,"(496, 512)",65.5877685546875,0.18752241134643555
2,NORMAL3,AMD11,"(496, 512)",65.85337829589844,0.17185425758361816
8,NORMAL3,AMD3,"(496, 512)",66.15571594238281,0.18747711181640625
1,NORMAL3,AMD10,"(496, 512)",66.59830474853516,0.3013730049133301
