,query1,query2,size,siamese_distance,time
1,AMD10,AMD11,"(496, 512)",64.25538635253906,0.17189860343933105
7,AMD10,AMD3,"(496, 512)",64.39209747314453,0.18752098083496094
6,AMD10,AMD2,"(496, 512)",64.44684600830078,0.1874990463256836
11,AMD10,AMD7,"(496, 512)",65.01756286621094,0.2860107421875
0,AMD10,AMD1,"(496, 512)",65.2577896118164,0.20548748970031738
5,AMD10,AMD15,"(496, 512)",65.3813705444336,0.18945646286010742
2,AMD10,AMD12,"(496, 512)",65.59144592285156,0.17185330390930176
3,AMD10,AMD13,"(496, 512)",65.93565368652344,0.1763458251953125
8,AMD10,AMD4,"(496, 512)",66.0211410522461,0.17431879043579102
4,AMD10,AMD14,"(496, 512)",66.07833099365234,0.2812509536743164
20,AMD10,NORMAL2,"(496, 512)",66.24004364013672,0.2989325523376465
9,AMD10,AMD5,"(496, 512)",66.25104522705078,0.17189741134643555
25,AMD10,NORMAL7,"(496, 512)",66.27434539794922,0.3015162944793701
10,AMD10,AMD6,"(496, 512)",66.32848358154297,0.17185306549072266
14,AMD10,NORMAL1,"(496, 512)",66.3642807006836,0.2968740463256836
13,AMD10,AMD9,"(496, 512)",66.41739654541016,0.2991049289703369
12,AMD10,AMD8,"(496, 512)",66.42578125,0.17185401916503906
16,AMD10,NORMAL12,"(496, 512)",66.50304412841797,0.29683661460876465
19,AMD10,NORMAL15,"(496, 512)",66.57569122314453,0.2969014644622803
23,AMD10,NORMAL5,"(496, 512)",66.58299255371094,0.29686951637268066
21,AMD10,NORMAL3,"(496, 512)",66.59830474853516,0.2968764305114746
22,AMD10,NORMAL4,"(496, 512)",66.6007308959961,0.299405574798584
27,AMD10,NORMAL9,"(496, 512)",66.62613677978516,0.3145895004272461
18,AMD10,NORMAL14,"(496, 512)",66.63111114501953,0.30130529403686523
17,AMD10,NORMAL13,"(496, 512)",66.64726257324219,0.3149302005767822
24,AMD10,NORMAL6,"(496, 512)",66.64972686767578,0.31465888023376465
26,AMD10,NORMAL8,"(496, 512)",66.8399658203125,0.2968449592590332
15,AMD10,NORMAL10,"(496, 512)",66.88052368164062,0.2990901470184326
