,query1,query2,size,siamese_distance,time
2,AMD15,AMD11,"(496, 512)",62.22112274169922,0.17412710189819336
6,AMD15,AMD2,"(496, 512)",62.35759735107422,0.21877145767211914
1,AMD15,AMD10,"(496, 512)",62.45415496826172,0.312528133392334
11,AMD15,AMD7,"(496, 512)",62.46248245239258,0.29691195487976074
3,AMD15,AMD12,"(496, 512)",62.49317169189453,0.1875002384185791
0,AMD15,AMD1,"(496, 512)",62.520484924316406,0.22089672088623047
7,AMD15,AMD3,"(496, 512)",62.587406158447266,0.19189023971557617
23,AMD15,NORMAL5,"(496, 512)",62.76252746582031,0.3014554977416992
10,AMD15,AMD6,"(496, 512)",62.772430419921875,0.1741631031036377
15,AMD15,NORMAL10,"(496, 512)",62.784515380859375,0.2968473434448242
18,AMD15,NORMAL14,"(496, 512)",62.78740692138672,0.29914402961730957
8,AMD15,AMD4,"(496, 512)",62.81488037109375,0.1875293254852295
4,AMD15,AMD13,"(496, 512)",62.84311294555664,0.1875
22,AMD15,NORMAL4,"(496, 512)",62.85026168823242,0.3281383514404297
14,AMD15,NORMAL1,"(496, 512)",62.88152313232422,0.29910922050476074
12,AMD15,AMD8,"(496, 512)",62.882564544677734,0.17421269416809082
21,AMD15,NORMAL3,"(496, 512)",62.887237548828125,0.2991011142730713
26,AMD15,NORMAL8,"(496, 512)",62.89503479003906,0.3146975040435791
13,AMD15,AMD9,"(496, 512)",62.89543914794922,0.296875
5,AMD15,AMD14,"(496, 512)",62.9022102355957,0.2992396354675293
20,AMD15,NORMAL2,"(496, 512)",62.911312103271484,0.3125007152557373
16,AMD15,NORMAL12,"(496, 512)",62.912010192871094,0.301440954208374
25,AMD15,NORMAL7,"(496, 512)",62.9179573059082,0.3132820129394531
17,AMD15,NORMAL13,"(496, 512)",62.91813278198242,0.29691457748413086
27,AMD15,NORMAL9,"(496, 512)",62.918636322021484,0.31247782707214355
24,AMD15,NORMAL6,"(496, 512)",62.929264068603516,0.32963061332702637
9,AMD15,AMD5,"(496, 512)",62.9437141418457,0.1874706745147705
19,AMD15,NORMAL15,"(496, 512)",62.97420120239258,0.3147711753845215
