,query1,query2,size,siamese_distance
8,DME5,DME3,"(496, 512)",61.39242172241211
23,DME5,NORMAL5,"(496, 512)",61.40597915649414
17,DME5,NORMAL13,"(496, 512)",61.501277923583984
1,DME5,DME10,"(496, 512)",61.51100540161133
18,DME5,NORMAL14,"(496, 512)",61.517333984375
12,DME5,DME8,"(496, 512)",61.546791076660156
5,DME5,DME14,"(496, 512)",61.55146789550781
2,DME5,DME11,"(496, 512)",61.56233596801758
13,DME5,DME9,"(496, 512)",61.59797286987305
0,DME5,DME1,"(496, 512)",61.6010627746582
7,DME5,DME2,"(496, 512)",61.637550354003906
22,DME5,NORMAL4,"(496, 512)",61.64643859863281
19,DME5,NORMAL15,"(496, 512)",61.64832305908203
27,DME5,NORMAL9,"(496, 512)",61.654640197753906
16,DME5,NORMAL12,"(496, 512)",61.65974807739258
21,DME5,NORMAL3,"(496, 512)",61.67890548706055
25,DME5,NORMAL7,"(496, 512)",61.714744567871094
6,DME5,DME15,"(496, 512)",61.73910903930664
14,DME5,NORMAL1,"(496, 512)",61.73923110961914
4,DME5,DME13,"(496, 512)",61.74138641357422
24,DME5,NORMAL6,"(496, 512)",61.748291015625
11,DME5,DME7,"(496, 512)",61.78306579589844
20,DME5,NORMAL2,"(496, 512)",61.79322814941406
9,DME5,DME4,"(496, 512)",61.802040100097656
10,DME5,DME6,"(496, 512)",61.81415939331055
26,DME5,NORMAL8,"(496, 512)",61.89994430541992
15,DME5,NORMAL10,"(496, 512)",61.92284393310547
3,DME5,DME12,"(496, 512)",61.987091064453125
