,query1,query2,size,siamese_distance,time
15,DME9,NORMAL10,"(496, 512)",61.42179489135742,0.29921483993530273
26,DME9,NORMAL8,"(496, 512)",61.504173278808594,0.2846541404724121
16,DME9,NORMAL12,"(496, 512)",61.55320358276367,0.299227237701416
11,DME9,DME6,"(496, 512)",61.562503814697266,0.31247663497924805
8,DME9,DME3,"(496, 512)",61.574615478515625,0.28658509254455566
3,DME9,DME12,"(496, 512)",61.583744049072266,0.23438596725463867
10,DME9,DME5,"(496, 512)",61.59797668457031,0.29908037185668945
19,DME9,NORMAL15,"(496, 512)",61.60087585449219,0.296994686126709
23,DME9,NORMAL5,"(496, 512)",61.60676956176758,0.29995107650756836
24,DME9,NORMAL6,"(496, 512)",61.62501907348633,0.30185937881469727
21,DME9,NORMAL3,"(496, 512)",61.62678146362305,0.3160057067871094
14,DME9,NORMAL1,"(496, 512)",61.640960693359375,0.31458449363708496
6,DME9,DME15,"(496, 512)",61.660396575927734,0.2343745231628418
0,DME9,DME1,"(496, 512)",61.681888580322266,0.31844544410705566
22,DME9,NORMAL4,"(496, 512)",61.697757720947266,0.3013162612915039
13,DME9,DME8,"(496, 512)",61.712608337402344,0.23436641693115234
17,DME9,NORMAL13,"(496, 512)",61.73128890991211,0.30129146575927734
27,DME9,NORMAL9,"(496, 512)",61.770267486572266,0.3159444332122803
18,DME9,NORMAL14,"(496, 512)",61.770416259765625,0.29433441162109375
25,DME9,NORMAL7,"(496, 512)",61.77271270751953,0.30603480339050293
7,DME9,DME2,"(496, 512)",61.78376770019531,0.30272793769836426
20,DME9,NORMAL2,"(496, 512)",61.80824279785156,0.2983109951019287
9,DME9,DME4,"(496, 512)",61.82306671142578,0.29233407974243164
12,DME9,DME7,"(496, 512)",61.86016845703125,0.2550022602081299
2,DME9,DME11,"(496, 512)",61.86201477050781,0.24393057823181152
1,DME9,DME10,"(496, 512)",61.873443603515625,0.1718461513519287
4,DME9,DME13,"(496, 512)",61.89390563964844,0.2481684684753418
5,DME9,DME14,"(496, 512)",61.933372497558594,0.22824501991271973
