,query1,query2,size,siamese_distance
16,NORMAL14,NORMAL10,"(496, 512)",61.2374267578125
26,NORMAL14,NORMAL8,"(496, 512)",61.326499938964844
19,NORMAL14,NORMAL15,"(496, 512)",61.44464111328125
8,NORMAL14,DME3,"(496, 512)",61.453460693359375
17,NORMAL14,NORMAL12,"(496, 512)",61.467281341552734
24,NORMAL14,NORMAL6,"(496, 512)",61.48697280883789
10,NORMAL14,DME5,"(496, 512)",61.517333984375
21,NORMAL14,NORMAL3,"(496, 512)",61.52617645263672
3,NORMAL14,DME12,"(496, 512)",61.55534362792969
11,NORMAL14,DME6,"(496, 512)",61.573577880859375
12,NORMAL14,DME7,"(496, 512)",61.57999038696289
22,NORMAL14,NORMAL4,"(496, 512)",61.59779357910156
15,NORMAL14,NORMAL1,"(496, 512)",61.598289489746094
25,NORMAL14,NORMAL7,"(496, 512)",61.61075210571289
20,NORMAL14,NORMAL2,"(496, 512)",61.634273529052734
2,NORMAL14,DME11,"(496, 512)",61.647857666015625
9,NORMAL14,DME4,"(496, 512)",61.6634635925293
4,NORMAL14,DME13,"(496, 512)",61.68659973144531
6,NORMAL14,DME15,"(496, 512)",61.7537956237793
14,NORMAL14,DME9,"(496, 512)",61.770416259765625
0,NORMAL14,DME1,"(496, 512)",61.77327346801758
7,NORMAL14,DME2,"(496, 512)",61.78260040283203
1,NORMAL14,DME10,"(496, 512)",61.788963317871094
13,NORMAL14,DME8,"(496, 512)",61.8292350769043
18,NORMAL14,NORMAL13,"(496, 512)",61.84779739379883
5,NORMAL14,DME14,"(496, 512)",61.85633850097656
23,NORMAL14,NORMAL5,"(496, 512)",61.856483459472656
27,NORMAL14,NORMAL9,"(496, 512)",61.879798889160156
