,query1,query2,size,siamese_distance,time
7,DME12,DME3,"(496, 512)",61.35332489013672,0.2812211513519287
23,DME12,NORMAL5,"(496, 512)",61.458221435546875,0.2912282943725586
1,DME12,DME10,"(496, 512)",61.54489517211914,0.1718740463256836
18,DME12,NORMAL14,"(496, 512)",61.55534362792969,0.29639244079589844
4,DME12,DME14,"(496, 512)",61.55961990356445,0.25528597831726074
13,DME12,DME9,"(496, 512)",61.583744049072266,0.26262354850769043
2,DME12,DME11,"(496, 512)",61.616844177246094,0.24709200859069824
17,DME12,NORMAL13,"(496, 512)",61.627540588378906,0.31402039527893066
21,DME12,NORMAL3,"(496, 512)",61.62907028198242,0.2973194122314453
6,DME12,DME2,"(496, 512)",61.686954498291016,0.30368971824645996
12,DME12,DME8,"(496, 512)",61.693843841552734,0.2411952018737793
25,DME12,NORMAL7,"(496, 512)",61.69514846801758,0.3471989631652832
14,DME12,NORMAL1,"(496, 512)",61.7010498046875,0.30044054985046387
19,DME12,NORMAL15,"(496, 512)",61.7039909362793,0.3169231414794922
16,DME12,NORMAL12,"(496, 512)",61.70658493041992,0.2968735694885254
3,DME12,DME13,"(496, 512)",61.71391296386719,0.24090051651000977
27,DME12,NORMAL9,"(496, 512)",61.731590270996094,0.30187439918518066
0,DME12,DME1,"(496, 512)",61.73273468017578,0.30463719367980957
22,DME12,NORMAL4,"(496, 512)",61.74685287475586,0.3166818618774414
20,DME12,NORMAL2,"(496, 512)",61.747291564941406,0.300290584564209
24,DME12,NORMAL6,"(496, 512)",61.75677490234375,0.3032505512237549
11,DME12,DME7,"(496, 512)",61.75919723510742,0.2476949691772461
8,DME12,DME4,"(496, 512)",61.803199768066406,0.3198983669281006
5,DME12,DME15,"(496, 512)",61.82792663574219,0.2423112392425537
10,DME12,DME6,"(496, 512)",61.848419189453125,0.29072070121765137
15,DME12,NORMAL10,"(496, 512)",61.907806396484375,0.3000037670135498
26,DME12,NORMAL8,"(496, 512)",61.965660095214844,0.31789207458496094
9,DME12,DME5,"(496, 512)",61.987091064453125,0.2969028949737549
