,query1,query2,size,siamese_distance
8,NORMAL7,DME3,"(496, 512)",61.335018157958984
18,NORMAL7,NORMAL13,"(496, 512)",61.535362243652344
16,NORMAL7,NORMAL10,"(496, 512)",61.54602813720703
27,NORMAL7,NORMAL9,"(496, 512)",61.565773010253906
5,NORMAL7,DME14,"(496, 512)",61.575897216796875
19,NORMAL7,NORMAL14,"(496, 512)",61.61075210571289
23,NORMAL7,NORMAL4,"(496, 512)",61.61088562011719
2,NORMAL7,DME11,"(496, 512)",61.62017822265625
26,NORMAL7,NORMAL8,"(496, 512)",61.65469741821289
1,NORMAL7,DME10,"(496, 512)",61.65843200683594
17,NORMAL7,NORMAL12,"(496, 512)",61.6585578918457
6,NORMAL7,DME15,"(496, 512)",61.67522048950195
11,NORMAL7,DME6,"(496, 512)",61.68742752075195
3,NORMAL7,DME12,"(496, 512)",61.69514846801758
12,NORMAL7,DME7,"(496, 512)",61.7115592956543
10,NORMAL7,DME5,"(496, 512)",61.714744567871094
4,NORMAL7,DME13,"(496, 512)",61.74330139160156
14,NORMAL7,DME9,"(496, 512)",61.77271270751953
24,NORMAL7,NORMAL5,"(496, 512)",61.77299499511719
13,NORMAL7,DME8,"(496, 512)",61.778709411621094
0,NORMAL7,DME1,"(496, 512)",61.780189514160156
9,NORMAL7,DME4,"(496, 512)",61.782066345214844
21,NORMAL7,NORMAL2,"(496, 512)",61.79689407348633
20,NORMAL7,NORMAL15,"(496, 512)",61.81039810180664
7,NORMAL7,DME2,"(496, 512)",61.81756591796875
15,NORMAL7,NORMAL1,"(496, 512)",61.86815643310547
25,NORMAL7,NORMAL6,"(496, 512)",61.872188568115234
22,NORMAL7,NORMAL3,"(496, 512)",61.878231048583984
