,query1,query2,size,siamese_distance,time
2,NORMAL15,AMD11,"(496, 512)",61.16688537597656,0.18407630920410156
1,NORMAL15,AMD10,"(496, 512)",61.171409606933594,0.2969982624053955
7,NORMAL15,AMD2,"(496, 512)",61.2280387878418,0.20502257347106934
0,NORMAL15,AMD1,"(496, 512)",61.302833557128906,0.2133653163909912
12,NORMAL15,AMD7,"(496, 512)",61.32421112060547,0.3020005226135254
8,NORMAL15,AMD3,"(496, 512)",61.351600646972656,0.2090001106262207
3,NORMAL15,AMD12,"(496, 512)",61.38818359375,0.18758106231689453
4,NORMAL15,AMD13,"(496, 512)",61.421607971191406,0.18406414985656738
6,NORMAL15,AMD15,"(496, 512)",61.4344367980957,0.2050633430480957
19,NORMAL15,NORMAL14,"(496, 512)",61.44464111328125,0.3040275573730469
18,NORMAL15,NORMAL13,"(496, 512)",61.465885162353516,0.31110072135925293
27,NORMAL15,NORMAL9,"(496, 512)",61.524383544921875,0.3100290298461914
9,NORMAL15,AMD4,"(496, 512)",61.5689697265625,0.1839737892150879
16,NORMAL15,NORMAL10,"(496, 512)",61.57368469238281,0.30499839782714844
22,NORMAL15,NORMAL4,"(496, 512)",61.60081481933594,0.2980015277862549
23,NORMAL15,NORMAL5,"(496, 512)",61.608482360839844,0.31200480461120605
20,NORMAL15,NORMAL2,"(496, 512)",61.629058837890625,0.3149704933166504
26,NORMAL15,NORMAL8,"(496, 512)",61.7302360534668,0.30300068855285645
11,NORMAL15,AMD6,"(496, 512)",61.751808166503906,0.18011903762817383
10,NORMAL15,AMD5,"(496, 512)",61.7559700012207,0.1830439567565918
13,NORMAL15,AMD8,"(496, 512)",61.790260314941406,0.1809980869293213
17,NORMAL15,NORMAL12,"(496, 512)",61.807525634765625,0.3109705448150635
25,NORMAL15,NORMAL7,"(496, 512)",61.810394287109375,0.305999755859375
24,NORMAL15,NORMAL6,"(496, 512)",61.86420822143555,0.2989940643310547
14,NORMAL15,AMD9,"(496, 512)",61.88125228881836,0.30300211906433105
15,NORMAL15,NORMAL1,"(496, 512)",61.91592025756836,0.30700016021728516
21,NORMAL15,NORMAL3,"(496, 512)",61.92869186401367,0.3060002326965332
5,NORMAL15,AMD14,"(496, 512)",61.97140884399414,0.3059711456298828
