,query1,query2,size,siamese_distance,time
7,AMD13,AMD3,"(496, 512)",61.36726379394531,0.2080068588256836
1,AMD13,AMD10,"(496, 512)",61.388362884521484,0.3029916286468506
0,AMD13,AMD1,"(496, 512)",61.39762496948242,0.2100074291229248
23,AMD13,NORMAL5,"(496, 512)",61.406578063964844,0.30899572372436523
14,AMD13,NORMAL1,"(496, 512)",61.41442108154297,0.30998730659484863
8,AMD13,AMD4,"(496, 512)",61.41566467285156,0.182175874710083
19,AMD13,NORMAL15,"(496, 512)",61.421607971191406,0.3150002956390381
17,AMD13,NORMAL13,"(496, 512)",61.42420959472656,0.3077518939971924
22,AMD13,NORMAL4,"(496, 512)",61.42707061767578,0.3150022029876709
9,AMD13,AMD5,"(496, 512)",61.432640075683594,0.1800222396850586
16,AMD13,NORMAL12,"(496, 512)",61.433929443359375,0.3140380382537842
2,AMD13,AMD11,"(496, 512)",61.43906021118164,0.1849822998046875
18,AMD13,NORMAL14,"(496, 512)",61.4464225769043,0.3109912872314453
21,AMD13,NORMAL3,"(496, 512)",61.45164489746094,0.3130016326904297
26,AMD13,NORMAL8,"(496, 512)",61.45722961425781,0.31099891662597656
11,AMD13,AMD7,"(496, 512)",61.473018646240234,0.30100083351135254
6,AMD13,AMD2,"(496, 512)",61.48747634887695,0.20896601676940918
5,AMD13,AMD15,"(496, 512)",61.4937629699707,0.2060248851776123
10,AMD13,AMD6,"(496, 512)",61.499942779541016,0.18300104141235352
15,AMD13,NORMAL10,"(496, 512)",61.50520324707031,0.30901217460632324
12,AMD13,AMD8,"(496, 512)",61.515296936035156,0.1809990406036377
27,AMD13,NORMAL9,"(496, 512)",61.52583312988281,0.307891845703125
4,AMD13,AMD14,"(496, 512)",61.55131530761719,0.30699634552001953
25,AMD13,NORMAL7,"(496, 512)",61.560794830322266,0.3089931011199951
3,AMD13,AMD12,"(496, 512)",61.593204498291016,0.18701171875
13,AMD13,AMD9,"(496, 512)",61.594844818115234,0.3100130558013916
24,AMD13,NORMAL6,"(496, 512)",61.61543273925781,0.30800771713256836
20,AMD13,NORMAL2,"(496, 512)",61.898372650146484,0.3020005226135254
