,query1,query2,size,siamese_distance,time
1,AMD9,AMD10,"(496, 512)",61.23611831665039,0.301999568939209
2,AMD9,AMD11,"(496, 512)",61.311283111572266,0.18700075149536133
7,AMD9,AMD2,"(496, 512)",61.36205291748047,0.2099919319152832
0,AMD9,AMD1,"(496, 512)",61.39940643310547,0.20400214195251465
12,AMD9,AMD7,"(496, 512)",61.41257095336914,0.3089773654937744
6,AMD9,AMD15,"(496, 512)",61.491600036621094,0.2040095329284668
23,AMD9,NORMAL5,"(496, 512)",61.52228927612305,0.30299997329711914
18,AMD9,NORMAL14,"(496, 512)",61.52588653564453,0.30990004539489746
3,AMD9,AMD12,"(496, 512)",61.52759552001953,0.18203020095825195
8,AMD9,AMD3,"(496, 512)",61.54283142089844,0.2049999237060547
17,AMD9,NORMAL13,"(496, 512)",61.58056640625,0.30600905418395996
4,AMD9,AMD13,"(496, 512)",61.594844818115234,0.1809999942779541
27,AMD9,NORMAL9,"(496, 512)",61.599212646484375,0.30500030517578125
22,AMD9,NORMAL4,"(496, 512)",61.60258102416992,0.30900120735168457
15,AMD9,NORMAL10,"(496, 512)",61.63610076904297,0.30596494674682617
26,AMD9,NORMAL8,"(496, 512)",61.69105911254883,0.30299949645996094
9,AMD9,AMD4,"(496, 512)",61.69327926635742,0.18100810050964355
11,AMD9,AMD6,"(496, 512)",61.72629165649414,0.18099713325500488
20,AMD9,NORMAL2,"(496, 512)",61.74234390258789,0.3039994239807129
10,AMD9,AMD5,"(496, 512)",61.75149917602539,0.18201708793640137
16,AMD9,NORMAL12,"(496, 512)",61.829750061035156,0.32140660285949707
25,AMD9,NORMAL7,"(496, 512)",61.840999603271484,0.31000852584838867
19,AMD9,NORMAL15,"(496, 512)",61.88125228881836,0.31302452087402344
24,AMD9,NORMAL6,"(496, 512)",61.92350387573242,0.3009979724884033
21,AMD9,NORMAL3,"(496, 512)",61.938499450683594,0.3119852542877197
14,AMD9,NORMAL1,"(496, 512)",61.95037078857422,0.30701398849487305
13,AMD9,AMD8,"(496, 512)",62.01026916503906,0.18799972534179688
5,AMD9,AMD14,"(496, 512)",62.010318756103516,0.3019988536834717
