,query1,query2,size,siamese_distance,time
10,NORMAL12,AMD5,"(496, 512)",62.376773834228516,0.18597936630249023
5,NORMAL12,AMD14,"(496, 512)",62.38471603393555,0.31700611114501953
19,NORMAL12,NORMAL15,"(496, 512)",62.4017219543457,0.3059992790222168
15,NORMAL12,NORMAL1,"(496, 512)",62.430721282958984,0.3099853992462158
26,NORMAL12,NORMAL8,"(496, 512)",62.43950271606445,0.31076908111572266
17,NORMAL12,NORMAL13,"(496, 512)",62.44812774658203,0.3190007209777832
14,NORMAL12,AMD9,"(496, 512)",62.45490646362305,0.3149833679199219
21,NORMAL12,NORMAL3,"(496, 512)",62.47093963623047,0.3087122440338135
11,NORMAL12,AMD6,"(496, 512)",62.484798431396484,0.17999887466430664
24,NORMAL12,NORMAL6,"(496, 512)",62.49445724487305,0.3177042007446289
25,NORMAL12,NORMAL7,"(496, 512)",62.49455642700195,0.31400036811828613
4,NORMAL12,AMD13,"(496, 512)",62.499664306640625,0.19098877906799316
18,NORMAL12,NORMAL14,"(496, 512)",62.506473541259766,0.3080003261566162
22,NORMAL12,NORMAL4,"(496, 512)",62.51197814941406,0.30302977561950684
16,NORMAL12,NORMAL10,"(496, 512)",62.52006530761719,0.31400036811828613
9,NORMAL12,AMD4,"(496, 512)",62.52458953857422,0.18302130699157715
20,NORMAL12,NORMAL2,"(496, 512)",62.531307220458984,0.31996965408325195
13,NORMAL12,AMD8,"(496, 512)",62.54541778564453,0.1839442253112793
27,NORMAL12,NORMAL9,"(496, 512)",62.55364990234375,0.32004380226135254
6,NORMAL12,AMD15,"(496, 512)",62.58616256713867,0.2080066204071045
23,NORMAL12,NORMAL5,"(496, 512)",62.62874984741211,0.3070197105407715
3,NORMAL12,AMD12,"(496, 512)",62.644004821777344,0.19000935554504395
12,NORMAL12,AMD7,"(496, 512)",62.87287139892578,0.30205512046813965
0,NORMAL12,AMD1,"(496, 512)",62.93950653076172,0.21700191497802734
7,NORMAL12,AMD2,"(496, 512)",62.9454345703125,0.20500659942626953
2,NORMAL12,AMD11,"(496, 512)",63.03540802001953,0.18599414825439453
8,NORMAL12,AMD3,"(496, 512)",63.19959259033203,0.20400023460388184
1,NORMAL12,AMD10,"(496, 512)",63.39128875732422,0.318004846572876
