,query1,query2,size,siamese_distance,time
24,NORMAL2,DME4,"(496, 512)",63.133235931396484,0.296875
4,NORMAL2,AMD13,"(496, 512)",63.33590316772461,0.18751215934753418
30,NORMAL2,NORMAL1,"(496, 512)",63.420066833496094,0.2968754768371582
40,NORMAL2,NORMAL7,"(496, 512)",63.50471878051758,0.31249046325683594
36,NORMAL2,NORMAL3,"(496, 512)",63.629600524902344,0.2968463897705078
32,NORMAL2,NORMAL12,"(496, 512)",63.66167068481445,0.296875
13,NORMAL2,AMD8,"(496, 512)",63.701271057128906,0.18750238418579102
14,NORMAL2,AMD9,"(496, 512)",63.79357147216797,0.2812504768371582
27,NORMAL2,DME7,"(496, 512)",63.79397201538086,0.25000452995300293
35,NORMAL2,NORMAL15,"(496, 512)",63.838138580322266,0.2969048023223877
42,NORMAL2,NORMAL9,"(496, 512)",63.950931549072266,0.28127169609069824
39,NORMAL2,NORMAL6,"(496, 512)",63.976688385009766,0.2968733310699463
37,NORMAL2,NORMAL4,"(496, 512)",63.98106002807617,0.2968745231628418
33,NORMAL2,NORMAL13,"(496, 512)",64.00413513183594,0.29689764976501465
31,NORMAL2,NORMAL10,"(496, 512)",64.0250244140625,0.2968742847442627
21,NORMAL2,DME15,"(496, 512)",64.06480407714844,0.2343747615814209
26,NORMAL2,DME6,"(496, 512)",64.10579681396484,0.2968735694885254
34,NORMAL2,NORMAL14,"(496, 512)",64.11164093017578,0.29685211181640625
25,NORMAL2,DME5,"(496, 512)",64.12506866455078,0.2968761920928955
5,NORMAL2,AMD14,"(496, 512)",64.12649536132812,0.2968754768371582
18,NORMAL2,DME12,"(496, 512)",64.13607788085938,0.24998092651367188
15,NORMAL2,DME1,"(496, 512)",64.22808837890625,0.2968723773956299
41,NORMAL2,NORMAL8,"(496, 512)",64.25524139404297,0.2968611717224121
11,NORMAL2,AMD6,"(496, 512)",64.27018737792969,0.18752288818359375
28,NORMAL2,DME8,"(496, 512)",64.39237213134766,0.24999547004699707
38,NORMAL2,NORMAL5,"(496, 512)",64.49325561523438,0.29689979553222656
10,NORMAL2,AMD5,"(496, 512)",64.54143524169922,0.1718747615814209
19,NORMAL2,DME13,"(496, 512)",64.6153564453125,0.24999761581420898
9,NORMAL2,AMD4,"(496, 512)",64.7466812133789,0.1875
6,NORMAL2,AMD15,"(496, 512)",64.9136962890625,0.1874988079071045
29,NORMAL2,DME9,"(496, 512)",64.97280883789062,0.2500004768371582
3,NORMAL2,AMD12,"(496, 512)",64.97465515136719,0.1718733310699463
22,NORMAL2,DME2,"(496, 512)",65.11807250976562,0.296875
20,NORMAL2,DME14,"(496, 512)",65.34674072265625,0.2500011920928955
7,NORMAL2,AMD2,"(496, 512)",65.48412322998047,0.20311307907104492
0,NORMAL2,AMD1,"(496, 512)",65.54769897460938,0.20315217971801758
2,NORMAL2,AMD11,"(496, 512)",65.66607666015625,0.1718761920928955
17,NORMAL2,DME11,"(496, 512)",65.7034683227539,0.23439669609069824
16,NORMAL2,DME10,"(496, 512)",65.7197494506836,0.1875002384185791
12,NORMAL2,AMD7,"(496, 512)",65.7841567993164,0.28122711181640625
23,NORMAL2,DME3,"(496, 512)",65.78620910644531,0.2968738079071045
8,NORMAL2,AMD3,"(496, 512)",66.09613800048828,0.2031254768371582
1,NORMAL2,AMD10,"(496, 512)",66.24004364013672,0.2968475818634033
