,query1,query2,size,siamese_distance,time
42,NORMAL13,NORMAL9,"(496, 512)",62.95686721801758,0.2968780994415283
33,NORMAL13,NORMAL14,"(496, 512)",63.24012756347656,0.29685330390930176
21,NORMAL13,DME15,"(496, 512)",63.330204010009766,0.2655978202819824
37,NORMAL13,NORMAL4,"(496, 512)",63.443843841552734,0.2968754768371582
26,NORMAL13,DME6,"(496, 512)",63.53962326049805,0.31252408027648926
25,NORMAL13,DME5,"(496, 512)",63.612247467041016,0.29685044288635254
28,NORMAL13,DME8,"(496, 512)",63.621986389160156,0.24997782707214355
11,NORMAL13,AMD6,"(496, 512)",63.637142181396484,0.17189502716064453
27,NORMAL13,DME7,"(496, 512)",63.64259338378906,0.2343752384185791
14,NORMAL13,AMD9,"(496, 512)",63.67241668701172,0.29688382148742676
15,NORMAL13,DME1,"(496, 512)",63.79154968261719,0.2969021797180176
38,NORMAL13,NORMAL5,"(496, 512)",63.79743194580078,0.2968738079071045
18,NORMAL13,DME12,"(496, 512)",63.84751892089844,0.2343742847442627
40,NORMAL13,NORMAL7,"(496, 512)",63.8509635925293,0.2968463897705078
13,NORMAL13,AMD8,"(496, 512)",63.90439224243164,0.1875011920928955
31,NORMAL13,NORMAL10,"(496, 512)",63.96066665649414,0.3125004768371582
35,NORMAL13,NORMAL2,"(496, 512)",64.00413513183594,0.296875
36,NORMAL13,NORMAL3,"(496, 512)",64.04251861572266,0.3124997615814209
39,NORMAL13,NORMAL6,"(496, 512)",64.06805419921875,0.29688119888305664
24,NORMAL13,DME4,"(496, 512)",64.0681381225586,0.32814502716064453
30,NORMAL13,NORMAL1,"(496, 512)",64.07063293457031,0.2968766689300537
41,NORMAL13,NORMAL8,"(496, 512)",64.07137298583984,0.2968754768371582
32,NORMAL13,NORMAL12,"(496, 512)",64.0917739868164,0.29689645767211914
4,NORMAL13,AMD13,"(496, 512)",64.13883972167969,0.18747806549072266
34,NORMAL13,NORMAL15,"(496, 512)",64.20024871826172,0.29689598083496094
19,NORMAL13,DME13,"(496, 512)",64.20765686035156,0.2656257152557373
5,NORMAL13,AMD14,"(496, 512)",64.22127532958984,0.2968761920928955
9,NORMAL13,AMD4,"(496, 512)",64.2424545288086,0.18747830390930176
10,NORMAL13,AMD5,"(496, 512)",64.38626098632812,0.1875009536743164
22,NORMAL13,DME2,"(496, 512)",64.51055908203125,0.3125178813934326
29,NORMAL13,DME9,"(496, 512)",64.53134155273438,0.3281242847442627
3,NORMAL13,AMD12,"(496, 512)",64.63502502441406,0.1719188690185547
6,NORMAL13,AMD15,"(496, 512)",64.87052154541016,0.20312213897705078
20,NORMAL13,DME14,"(496, 512)",64.99897766113281,0.2344067096710205
17,NORMAL13,DME11,"(496, 512)",65.15328979492188,0.2343738079071045
16,NORMAL13,DME10,"(496, 512)",65.18466186523438,0.1718611717224121
0,NORMAL13,AMD1,"(496, 512)",65.27232360839844,0.1874847412109375
12,NORMAL13,AMD7,"(496, 512)",65.32164764404297,0.31247782707214355
23,NORMAL13,DME3,"(496, 512)",65.63630676269531,0.34372997283935547
7,NORMAL13,AMD2,"(496, 512)",65.71124267578125,0.21872854232788086
2,NORMAL13,AMD11,"(496, 512)",65.8001937866211,0.1875002384185791
8,NORMAL13,AMD3,"(496, 512)",66.33740234375,0.18752169609069824
1,NORMAL13,AMD10,"(496, 512)",66.64726257324219,0.3124871253967285
