,query1,query2,size,siamese_distance,time
19,AMD1,DME14,"(496, 512)",63.417518615722656,0.2500002384185791
15,AMD1,DME10,"(496, 512)",63.46382522583008,0.1875007152557373
16,AMD1,DME11,"(496, 512)",63.60594177246094,0.24997758865356445
11,AMD1,AMD7,"(496, 512)",63.63912582397461,0.3124878406524658
6,AMD1,AMD2,"(496, 512)",63.63955307006836,0.2031259536743164
2,AMD1,AMD12,"(496, 512)",63.87226104736328,0.17188286781311035
28,AMD1,DME9,"(496, 512)",63.89439010620117,0.2500290870666504
22,AMD1,DME3,"(496, 512)",63.98649215698242,0.2968721389770508
18,AMD1,DME13,"(496, 512)",64.2465591430664,0.25000643730163574
1,AMD1,AMD11,"(496, 512)",64.26350402832031,0.1874690055847168
5,AMD1,AMD15,"(496, 512)",64.3403549194336,0.2031245231628418
21,AMD1,DME2,"(496, 512)",64.41532135009766,0.2968754768371582
27,AMD1,DME8,"(496, 512)",64.71754455566406,0.24997162818908691
14,AMD1,DME1,"(496, 512)",64.79564666748047,0.2968895435333252
26,AMD1,DME7,"(496, 512)",64.81520080566406,0.25
8,AMD1,AMD4,"(496, 512)",64.82640075683594,0.17188310623168945
4,AMD1,AMD14,"(496, 512)",64.87399291992188,0.2968761920928955
10,AMD1,AMD6,"(496, 512)",64.89494323730469,0.1718735694885254
20,AMD1,DME15,"(496, 512)",64.92010498046875,0.249969482421875
38,AMD1,NORMAL5,"(496, 512)",65.00819396972656,0.29685401916503906
3,AMD1,AMD13,"(496, 512)",65.0633773803711,0.17185139656066895
33,AMD1,NORMAL14,"(496, 512)",65.12394714355469,0.29689621925354004
17,AMD1,DME12,"(496, 512)",65.13147735595703,0.2500019073486328
13,AMD1,AMD9,"(496, 512)",65.1384048461914,0.29688143730163574
9,AMD1,AMD5,"(496, 512)",65.1707534790039,0.1874988079071045
37,AMD1,NORMAL4,"(496, 512)",65.17182922363281,0.2812778949737549
40,AMD1,NORMAL7,"(496, 512)",65.17445373535156,0.3125
42,AMD1,NORMAL9,"(496, 512)",65.17918395996094,0.2969043254852295
25,AMD1,DME6,"(496, 512)",65.20072174072266,0.29688286781311035
0,AMD1,AMD10,"(496, 512)",65.2577896118164,0.3593912124633789
24,AMD1,DME5,"(496, 512)",65.2600326538086,0.29689574241638184
32,AMD1,NORMAL13,"(496, 512)",65.27232360839844,0.29685473442077637
12,AMD1,AMD8,"(496, 512)",65.31117248535156,0.17188191413879395
34,AMD1,NORMAL15,"(496, 512)",65.33618927001953,0.29688262939453125
39,AMD1,NORMAL6,"(496, 512)",65.39266204833984,0.296846866607666
23,AMD1,DME4,"(496, 512)",65.3953628540039,0.2968780994415283
31,AMD1,NORMAL12,"(496, 512)",65.40343475341797,0.29686546325683594
36,AMD1,NORMAL3,"(496, 512)",65.41496276855469,0.29689693450927734
29,AMD1,NORMAL1,"(496, 512)",65.44743347167969,0.2968471050262451
7,AMD1,AMD3,"(496, 512)",65.4557113647461,0.21877121925354004
30,AMD1,NORMAL10,"(496, 512)",65.48419189453125,0.3125288486480713
41,AMD1,NORMAL8,"(496, 512)",65.5020751953125,0.2968752384185791
35,AMD1,NORMAL2,"(496, 512)",65.54769897460938,0.2968451976776123
