,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
8,DME13,AMD3,"(496, 512)",59.585506439208984,0.1490006446838379,0.11500287055969238,0.0009975433349609375,0.21499943733215332,0.33099985122680664
1,DME13,AMD10,"(496, 512)",59.79594802856445,0.1490006446838379,0.19904851913452148,0.0010104179382324219,0.11596941947937012,0.316028356552124
2,DME13,AMD11,"(496, 512)",59.965213775634766,0.1490006446838379,0.08000326156616211,0.0009946823120117188,0.12137794494628906,0.2023758888244629
4,DME13,AMD13,"(496, 512)",60.14017105102539,0.1490006446838379,0.10600137710571289,0.0009992122650146484,0.13000130653381348,0.23700189590454102
10,DME13,AMD5,"(496, 512)",60.26382064819336,0.1490006446838379,0.07799029350280762,0.0010335445404052734,0.1159670352935791,0.194990873336792
7,DME13,AMD2,"(496, 512)",60.328086853027344,0.1490006446838379,0.13199806213378906,0.0009996891021728516,0.12000012397766113,0.25299787521362305
13,DME13,AMD8,"(496, 512)",60.33047866821289,0.1490006446838379,0.08302545547485352,0.0009992122650146484,0.12197089195251465,0.2059955596923828
22,DME13,DME3,"(496, 512)",60.331424713134766,0.1490006446838379,0.2259984016418457,0.0010001659393310547,0.11300039291381836,0.3399989604949951
25,DME13,DME6,"(496, 512)",60.47722625732422,0.1490006446838379,0.28800177574157715,0.0010001659393310547,0.1459977626800537,0.4349997043609619
23,DME13,DME4,"(496, 512)",60.48213195800781,0.1490006446838379,0.20400023460388184,0.0009999275207519531,0.1270005702972412,0.332000732421875
18,DME13,DME12,"(496, 512)",60.50909423828125,0.1490006446838379,0.15302348136901855,0.002010822296142578,0.11696767807006836,0.2720019817352295
14,DME13,AMD9,"(496, 512)",60.51145553588867,0.1490006446838379,0.20600295066833496,0.000995635986328125,0.11501169204711914,0.3220102787017822
20,DME13,DME15,"(496, 512)",60.571754455566406,0.1490006446838379,0.19900012016296387,0.0009996891021728516,0.14699959754943848,0.3469994068145752
0,DME13,AMD1,"(496, 512)",60.5889778137207,0.1490006446838379,0.10899710655212402,0.0010001659393310547,0.11642980575561523,0.2264270782470703
9,DME13,AMD4,"(496, 512)",60.630958557128906,0.1490006446838379,0.08801960945129395,0.0010101795196533203,0.11597847938537598,0.20500826835632324
6,DME13,AMD15,"(496, 512)",60.636940002441406,0.1490006446838379,0.13100051879882812,0.0009987354278564453,0.1320021152496338,0.26400136947631836
24,DME13,DME5,"(496, 512)",60.656742095947266,0.1490006446838379,0.2460005283355713,0.00099945068359375,0.11899971961975098,0.365999698638916
5,DME13,AMD14,"(496, 512)",60.678794860839844,0.1490006446838379,0.2989983558654785,0.002003908157348633,0.15399646759033203,0.4549987316131592
12,DME13,AMD7,"(496, 512)",60.696102142333984,0.1490006446838379,0.21800017356872559,0.0009996891021728516,0.11800527572631836,0.3370051383972168
17,DME13,DME11,"(496, 512)",60.770042419433594,0.1490006446838379,0.14601540565490723,0.000978708267211914,0.11899805068969727,0.2659921646118164
19,DME13,DME14,"(496, 512)",60.77828598022461,0.1490006446838379,0.21497273445129395,0.002000093460083008,0.1550004482269287,0.3729729652404785
26,DME13,DME7,"(496, 512)",60.78156661987305,0.1490006446838379,0.22400188446044922,0.00099945068359375,0.1210014820098877,0.34600281715393066
16,DME13,DME10,"(496, 512)",60.796531677246094,0.1490006446838379,0.07701611518859863,0.0009996891021728516,0.11498427391052246,0.19300007820129395
3,DME13,AMD12,"(496, 512)",60.7996826171875,0.1490006446838379,0.09900116920471191,0.0010013580322265625,0.12799739837646484,0.22799992561340332
11,DME13,AMD6,"(496, 512)",60.838714599609375,0.1490006446838379,0.07803034782409668,0.0010030269622802734,0.11696648597717285,0.1959998607635498
15,DME13,DME1,"(496, 512)",60.851959228515625,0.1490006446838379,0.2130122184753418,0.0009987354278564453,0.11520886421203613,0.3292198181152344
27,DME13,DME8,"(496, 512)",60.877593994140625,0.1490006446838379,0.16234159469604492,0.0009965896606445312,0.11978578567504883,0.2831239700317383
21,DME13,DME2,"(496, 512)",61.02958297729492,0.1490006446838379,0.2530219554901123,0.0010001659393310547,0.13197708129882812,0.38699960708618164
28,DME13,DME9,"(496, 512)",61.063690185546875,0.1490006446838379,0.1646254062652588,0.0009992122650146484,0.133009672164917,0.29863429069519043
