,query1,query2,size,siamese_distance,time
41,NORMAL15,NORMAL8,"(496, 512)",62.311866760253906,0.29689693450927734
32,NORMAL15,NORMAL12,"(496, 512)",62.37484359741211,0.2968733310699463
13,NORMAL15,AMD8,"(496, 512)",62.434776306152344,0.18747854232788086
24,NORMAL15,DME4,"(496, 512)",62.438411712646484,0.29689550399780273
36,NORMAL15,NORMAL3,"(496, 512)",62.46453094482422,0.29685306549072266
18,NORMAL15,DME12,"(496, 512)",62.47698211669922,0.23435378074645996
27,NORMAL15,DME7,"(496, 512)",62.489471435546875,0.25003790855407715
26,NORMAL15,DME6,"(496, 512)",62.52080154418945,0.2968740463256836
14,NORMAL15,AMD9,"(496, 512)",62.52926254272461,0.2812492847442627
31,NORMAL15,NORMAL10,"(496, 512)",62.541648864746094,0.2968764305114746
37,NORMAL15,NORMAL4,"(496, 512)",62.54759979248047,0.29689550399780273
39,NORMAL15,NORMAL6,"(496, 512)",62.57715606689453,0.29689764976501465
30,NORMAL15,NORMAL1,"(496, 512)",62.58180236816406,0.29685211181640625
21,NORMAL15,DME15,"(496, 512)",62.60593795776367,0.2499988079071045
5,NORMAL15,AMD14,"(496, 512)",62.60822296142578,0.2968907356262207
25,NORMAL15,DME5,"(496, 512)",62.62995529174805,0.29685354232788086
4,NORMAL15,AMD13,"(496, 512)",62.63268280029297,0.17187905311584473
10,NORMAL15,AMD5,"(496, 512)",62.724124908447266,0.17189455032348633
35,NORMAL15,NORMAL2,"(496, 512)",62.729923248291016,0.296877384185791
40,NORMAL15,NORMAL7,"(496, 512)",62.76884078979492,0.29685354232788086
28,NORMAL15,DME8,"(496, 512)",62.820098876953125,0.2499849796295166
15,NORMAL15,DME1,"(496, 512)",62.852046966552734,0.3125004768371582
42,NORMAL15,NORMAL9,"(496, 512)",62.867591857910156,0.296875
38,NORMAL15,NORMAL5,"(496, 512)",62.87310791015625,0.29685330390930176
33,NORMAL15,NORMAL13,"(496, 512)",62.920654296875,0.29689788818359375
11,NORMAL15,AMD6,"(496, 512)",62.920860290527344,0.1718611717224121
34,NORMAL15,NORMAL14,"(496, 512)",62.955909729003906,0.3124978542327881
9,NORMAL15,AMD4,"(496, 512)",62.98025131225586,0.1875004768371582
19,NORMAL15,DME13,"(496, 512)",62.9943733215332,0.25002217292785645
29,NORMAL15,DME9,"(496, 512)",63.12956237792969,0.2500004768371582
3,NORMAL15,AMD12,"(496, 512)",63.27198791503906,0.17186546325683594
22,NORMAL15,DME2,"(496, 512)",63.36298751831055,0.29685521125793457
20,NORMAL15,DME14,"(496, 512)",63.40086364746094,0.2499992847442627
16,NORMAL15,DME10,"(496, 512)",63.44608688354492,0.1718752384185791
6,NORMAL15,AMD15,"(496, 512)",63.52790069580078,0.23438072204589844
12,NORMAL15,AMD7,"(496, 512)",63.530067443847656,0.296889066696167
0,NORMAL15,AMD1,"(496, 512)",63.542850494384766,0.20312070846557617
7,NORMAL15,AMD2,"(496, 512)",63.59235763549805,0.20309710502624512
8,NORMAL15,AMD3,"(496, 512)",63.608097076416016,0.2031254768371582
17,NORMAL15,DME11,"(496, 512)",63.6697998046875,0.25002193450927734
23,NORMAL15,DME3,"(496, 512)",63.737003326416016,0.2968754768371582
2,NORMAL15,AMD11,"(496, 512)",63.773643493652344,0.18751192092895508
1,NORMAL15,AMD10,"(496, 512)",63.87144470214844,0.2968757152557373
