,query1,query2,size,siamese_distance,time
28,NORMAL5,DME8,"(496, 512)",62.190040588378906,0.2500283718109131
15,NORMAL5,DME1,"(496, 512)",62.344173431396484,0.29688143730163574
19,NORMAL5,DME13,"(496, 512)",62.42148208618164,0.26560425758361816
34,NORMAL5,NORMAL14,"(496, 512)",62.42856216430664,0.29685235023498535
18,NORMAL5,DME12,"(496, 512)",62.510765075683594,0.23439693450927734
21,NORMAL5,DME15,"(496, 512)",62.55897521972656,0.2500293254852295
29,NORMAL5,DME9,"(496, 512)",62.59954833984375,0.23434829711914062
27,NORMAL5,DME7,"(496, 512)",62.604217529296875,0.24999618530273438
11,NORMAL5,AMD6,"(496, 512)",62.64262008666992,0.17185378074645996
25,NORMAL5,DME5,"(496, 512)",62.64498519897461,0.29685449600219727
5,NORMAL5,AMD14,"(496, 512)",62.65193176269531,0.2968785762786865
42,NORMAL5,NORMAL9,"(496, 512)",62.65327072143555,0.2968754768371582
38,NORMAL5,NORMAL4,"(496, 512)",62.659088134765625,0.2968878746032715
33,NORMAL5,NORMAL13,"(496, 512)",62.6735954284668,0.2968742847442627
22,NORMAL5,DME2,"(496, 512)",62.68572235107422,0.2968730926513672
40,NORMAL5,NORMAL7,"(496, 512)",62.6894645690918,0.29689812660217285
41,NORMAL5,NORMAL8,"(496, 512)",62.70718002319336,0.29685306549072266
26,NORMAL5,DME6,"(496, 512)",62.7242317199707,0.29689884185791016
14,NORMAL5,AMD9,"(496, 512)",62.75413131713867,0.296875
31,NORMAL5,NORMAL10,"(496, 512)",62.80202865600586,0.29685211181640625
13,NORMAL5,AMD8,"(496, 512)",62.80413818359375,0.1718761920928955
37,NORMAL5,NORMAL3,"(496, 512)",62.80827713012695,0.2812495231628418
39,NORMAL5,NORMAL6,"(496, 512)",62.818851470947266,0.2968621253967285
16,NORMAL5,DME10,"(496, 512)",62.828697204589844,0.1718456745147705
35,NORMAL5,NORMAL15,"(496, 512)",62.87310791015625,0.296875
24,NORMAL5,DME4,"(496, 512)",62.96819305419922,0.29689574241638184
9,NORMAL5,AMD4,"(496, 512)",62.97016906738281,0.1718759536743164
30,NORMAL5,NORMAL1,"(496, 512)",62.989585876464844,0.2968754768371582
3,NORMAL5,AMD12,"(496, 512)",63.016197204589844,0.1875002384185791
17,NORMAL5,DME11,"(496, 512)",63.03145980834961,0.2500007152557373
4,NORMAL5,AMD13,"(496, 512)",63.04690170288086,0.17185235023498535
32,NORMAL5,NORMAL12,"(496, 512)",63.08595657348633,0.29689812660217285
20,NORMAL5,DME14,"(496, 512)",63.102725982666016,0.23437190055847168
6,NORMAL5,AMD15,"(496, 512)",63.106510162353516,0.20312142372131348
0,NORMAL5,AMD1,"(496, 512)",63.17583465576172,0.20309686660766602
10,NORMAL5,AMD5,"(496, 512)",63.18230056762695,0.18752026557922363
36,NORMAL5,NORMAL2,"(496, 512)",63.184967041015625,0.2968759536743164
12,NORMAL5,AMD7,"(496, 512)",63.265132904052734,0.29689645767211914
7,NORMAL5,AMD2,"(496, 512)",63.370826721191406,0.2031266689300537
23,NORMAL5,DME3,"(496, 512)",63.453372955322266,0.29684948921203613
2,NORMAL5,AMD11,"(496, 512)",63.629981994628906,0.17189621925354004
1,NORMAL5,AMD10,"(496, 512)",63.6629753112793,0.2968752384185791
8,NORMAL5,AMD3,"(496, 512)",63.76024627685547,0.20312285423278809
