,query1,query2,size,siamese_distance
8,NORMAL13,DME3,"(496, 512)",59.52652359008789
1,NORMAL13,DME10,"(496, 512)",60.05858612060547
2,NORMAL13,DME11,"(496, 512)",60.100860595703125
19,NORMAL13,NORMAL15,"(496, 512)",60.29080581665039
17,NORMAL13,NORMAL12,"(496, 512)",60.42203140258789
14,NORMAL13,DME9,"(496, 512)",60.42311477661133
5,NORMAL13,DME14,"(496, 512)",60.476009368896484
24,NORMAL13,NORMAL6,"(496, 512)",60.47998046875
9,NORMAL13,DME4,"(496, 512)",60.48017120361328
4,NORMAL13,DME13,"(496, 512)",60.4831657409668
7,NORMAL13,DME2,"(496, 512)",60.55250549316406
26,NORMAL13,NORMAL8,"(496, 512)",60.560577392578125
21,NORMAL13,NORMAL3,"(496, 512)",60.5794792175293
20,NORMAL13,NORMAL2,"(496, 512)",60.607234954833984
15,NORMAL13,NORMAL1,"(496, 512)",60.6139030456543
16,NORMAL13,NORMAL10,"(496, 512)",60.621734619140625
3,NORMAL13,DME12,"(496, 512)",60.704856872558594
25,NORMAL13,NORMAL7,"(496, 512)",60.76018142700195
0,NORMAL13,DME1,"(496, 512)",60.76827621459961
13,NORMAL13,DME8,"(496, 512)",60.77823257446289
11,NORMAL13,DME6,"(496, 512)",60.791900634765625
12,NORMAL13,DME7,"(496, 512)",60.81639099121094
10,NORMAL13,DME5,"(496, 512)",60.84272384643555
23,NORMAL13,NORMAL5,"(496, 512)",60.864749908447266
22,NORMAL13,NORMAL4,"(496, 512)",60.87020492553711
6,NORMAL13,DME15,"(496, 512)",61.127017974853516
18,NORMAL13,NORMAL14,"(496, 512)",61.19964599609375
27,NORMAL13,NORMAL9,"(496, 512)",61.484100341796875
