,query1,query2,size,siamese_distance
8,NORMAL12,DME3,"(496, 512)",59.26665115356445
2,NORMAL12,DME11,"(496, 512)",59.44447326660156
1,NORMAL12,DME10,"(496, 512)",59.66860580444336
5,NORMAL12,DME14,"(496, 512)",59.74868392944336
14,NORMAL12,DME9,"(496, 512)",59.99285125732422
7,NORMAL12,DME2,"(496, 512)",60.052940368652344
4,NORMAL12,DME13,"(496, 512)",60.173118591308594
23,NORMAL12,NORMAL5,"(496, 512)",60.23384094238281
13,NORMAL12,DME8,"(496, 512)",60.27783966064453
6,NORMAL12,DME15,"(496, 512)",60.3337287902832
0,NORMAL12,DME1,"(496, 512)",60.36646270751953
18,NORMAL12,NORMAL14,"(496, 512)",60.37252426147461
27,NORMAL12,NORMAL9,"(496, 512)",60.38279342651367
22,NORMAL12,NORMAL4,"(496, 512)",60.394039154052734
17,NORMAL12,NORMAL13,"(496, 512)",60.42203140258789
11,NORMAL12,DME6,"(496, 512)",60.451786041259766
3,NORMAL12,DME12,"(496, 512)",60.627410888671875
25,NORMAL12,NORMAL7,"(496, 512)",60.6551513671875
10,NORMAL12,DME5,"(496, 512)",60.731632232666016
12,NORMAL12,DME7,"(496, 512)",60.738162994384766
24,NORMAL12,NORMAL6,"(496, 512)",60.74604797363281
26,NORMAL12,NORMAL8,"(496, 512)",60.75102233886719
20,NORMAL12,NORMAL2,"(496, 512)",60.768524169921875
16,NORMAL12,NORMAL10,"(496, 512)",60.78215026855469
9,NORMAL12,DME4,"(496, 512)",60.93666458129883
21,NORMAL12,NORMAL3,"(496, 512)",60.97492980957031
19,NORMAL12,NORMAL15,"(496, 512)",60.9903450012207
15,NORMAL12,NORMAL1,"(496, 512)",61.07832336425781
