,query1,query2,size,siamese_distance
8,NORMAL9,DME3,"(496, 512)",59.688934326171875
1,NORMAL9,DME10,"(496, 512)",60.178104400634766
2,NORMAL9,DME11,"(496, 512)",60.18216323852539
20,NORMAL9,NORMAL15,"(496, 512)",60.268043518066406
17,NORMAL9,NORMAL12,"(496, 512)",60.38279342651367
9,NORMAL9,DME4,"(496, 512)",60.43165588378906
14,NORMAL9,DME9,"(496, 512)",60.49778366088867
25,NORMAL9,NORMAL6,"(496, 512)",60.49880599975586
5,NORMAL9,DME14,"(496, 512)",60.523284912109375
4,NORMAL9,DME13,"(496, 512)",60.57246017456055
27,NORMAL9,NORMAL8,"(496, 512)",60.595069885253906
7,NORMAL9,DME2,"(496, 512)",60.600547790527344
21,NORMAL9,NORMAL2,"(496, 512)",60.6085205078125
22,NORMAL9,NORMAL3,"(496, 512)",60.61728286743164
16,NORMAL9,NORMAL10,"(496, 512)",60.63846206665039
15,NORMAL9,NORMAL1,"(496, 512)",60.664955139160156
26,NORMAL9,NORMAL7,"(496, 512)",60.69744110107422
11,NORMAL9,DME6,"(496, 512)",60.7712287902832
12,NORMAL9,DME7,"(496, 512)",60.774871826171875
3,NORMAL9,DME12,"(496, 512)",60.78395080566406
13,NORMAL9,DME8,"(496, 512)",60.789093017578125
0,NORMAL9,DME1,"(496, 512)",60.81742858886719
24,NORMAL9,NORMAL5,"(496, 512)",60.86838150024414
23,NORMAL9,NORMAL4,"(496, 512)",60.946563720703125
10,NORMAL9,DME5,"(496, 512)",60.96440505981445
6,NORMAL9,DME15,"(496, 512)",61.13199996948242
19,NORMAL9,NORMAL14,"(496, 512)",61.215293884277344
18,NORMAL9,NORMAL13,"(496, 512)",61.484100341796875
