,query1,query2,size,siamese_distance
16,DME3,NORMAL12,"(496, 512)",59.26665115356445
19,DME3,NORMAL15,"(496, 512)",59.28990936279297
21,DME3,NORMAL3,"(496, 512)",59.40436553955078
14,DME3,NORMAL1,"(496, 512)",59.430442810058594
24,DME3,NORMAL6,"(496, 512)",59.4355583190918
8,DME3,DME4,"(496, 512)",59.48854064941406
10,DME3,DME6,"(496, 512)",59.49283218383789
17,DME3,NORMAL13,"(496, 512)",59.52652359008789
26,DME3,NORMAL8,"(496, 512)",59.52894592285156
22,DME3,NORMAL4,"(496, 512)",59.53851318359375
25,DME3,NORMAL7,"(496, 512)",59.596900939941406
23,DME3,NORMAL5,"(496, 512)",59.60637283325195
18,DME3,NORMAL14,"(496, 512)",59.644866943359375
20,DME3,NORMAL2,"(496, 512)",59.657222747802734
3,DME3,DME12,"(496, 512)",59.65773010253906
15,DME3,NORMAL10,"(496, 512)",59.6706428527832
6,DME3,DME15,"(496, 512)",59.68606185913086
27,DME3,NORMAL9,"(496, 512)",59.688934326171875
12,DME3,DME8,"(496, 512)",59.75697708129883
0,DME3,DME1,"(496, 512)",59.81309509277344
9,DME3,DME5,"(496, 512)",59.835411071777344
11,DME3,DME7,"(496, 512)",59.84367752075195
4,DME3,DME13,"(496, 512)",60.331424713134766
7,DME3,DME2,"(496, 512)",60.374855041503906
13,DME3,DME9,"(496, 512)",60.44985580444336
1,DME3,DME10,"(496, 512)",60.466800689697266
5,DME3,DME14,"(496, 512)",60.6013069152832
2,DME3,DME11,"(496, 512)",60.64524841308594
