,query1,query2,size,siamese_distance
8,NORMAL7,DME3,"(496, 512)",59.596900939941406
2,NORMAL7,DME11,"(496, 512)",59.884742736816406
1,NORMAL7,DME10,"(496, 512)",60.07640075683594
5,NORMAL7,DME14,"(496, 512)",60.14480972290039
7,NORMAL7,DME2,"(496, 512)",60.44072341918945
14,NORMAL7,DME9,"(496, 512)",60.45237350463867
23,NORMAL7,NORMAL4,"(496, 512)",60.55487823486328
4,NORMAL7,DME13,"(496, 512)",60.62172317504883
17,NORMAL7,NORMAL12,"(496, 512)",60.6551513671875
11,NORMAL7,DME6,"(496, 512)",60.681793212890625
27,NORMAL7,NORMAL9,"(496, 512)",60.69744110107422
6,NORMAL7,DME15,"(496, 512)",60.69917297363281
20,NORMAL7,NORMAL15,"(496, 512)",60.73233413696289
3,NORMAL7,DME12,"(496, 512)",60.73579406738281
18,NORMAL7,NORMAL13,"(496, 512)",60.76018142700195
16,NORMAL7,NORMAL10,"(496, 512)",60.770511627197266
26,NORMAL7,NORMAL8,"(496, 512)",60.77617263793945
0,NORMAL7,DME1,"(496, 512)",60.82990264892578
13,NORMAL7,DME8,"(496, 512)",60.87626647949219
9,NORMAL7,DME4,"(496, 512)",60.89686584472656
12,NORMAL7,DME7,"(496, 512)",60.90473937988281
24,NORMAL7,NORMAL5,"(496, 512)",60.9377555847168
19,NORMAL7,NORMAL14,"(496, 512)",60.96399688720703
10,NORMAL7,DME5,"(496, 512)",60.973243713378906
25,NORMAL7,NORMAL6,"(496, 512)",61.02654266357422
21,NORMAL7,NORMAL2,"(496, 512)",61.09290313720703
15,NORMAL7,NORMAL1,"(496, 512)",61.13874435424805
22,NORMAL7,NORMAL3,"(496, 512)",61.15631866455078
