,query1,query2,size,siamese_distance
16,DME11,NORMAL12,"(496, 512)",59.44447326660156
19,DME11,NORMAL15,"(496, 512)",59.573768615722656
14,DME11,NORMAL1,"(496, 512)",59.66682434082031
21,DME11,NORMAL3,"(496, 512)",59.67871856689453
8,DME11,DME4,"(496, 512)",59.709537506103516
24,DME11,NORMAL6,"(496, 512)",59.825225830078125
26,DME11,NORMAL8,"(496, 512)",59.841182708740234
20,DME11,NORMAL2,"(496, 512)",59.87717056274414
25,DME11,NORMAL7,"(496, 512)",59.884742736816406
2,DME11,DME12,"(496, 512)",59.92755889892578
10,DME11,DME6,"(496, 512)",59.92860794067383
22,DME11,NORMAL4,"(496, 512)",59.96623229980469
15,DME11,NORMAL10,"(496, 512)",60.02955627441406
23,DME11,NORMAL5,"(496, 512)",60.04927062988281
5,DME11,DME15,"(496, 512)",60.07200622558594
17,DME11,NORMAL13,"(496, 512)",60.100860595703125
9,DME11,DME5,"(496, 512)",60.121456146240234
11,DME11,DME7,"(496, 512)",60.1594123840332
0,DME11,DME1,"(496, 512)",60.160301208496094
27,DME11,NORMAL9,"(496, 512)",60.18216323852539
12,DME11,DME8,"(496, 512)",60.19661331176758
18,DME11,NORMAL14,"(496, 512)",60.25551986694336
7,DME11,DME3,"(496, 512)",60.64524841308594
3,DME11,DME13,"(496, 512)",60.770042419433594
4,DME11,DME14,"(496, 512)",60.810150146484375
6,DME11,DME2,"(496, 512)",60.82276153564453
13,DME11,DME9,"(496, 512)",60.925968170166016
1,DME11,DME10,"(496, 512)",60.9398193359375
