,query1,query2,size,siamese_distance
8,NORMAL3,DME3,"(496, 512)",59.40436553955078
2,NORMAL3,DME11,"(496, 512)",59.67871856689453
1,NORMAL3,DME10,"(496, 512)",59.79409408569336
5,NORMAL3,DME14,"(496, 512)",59.92168045043945
14,NORMAL3,DME9,"(496, 512)",60.23086166381836
7,NORMAL3,DME2,"(496, 512)",60.305015563964844
4,NORMAL3,DME13,"(496, 512)",60.40470504760742
22,NORMAL3,NORMAL4,"(496, 512)",60.42914581298828
6,NORMAL3,DME15,"(496, 512)",60.520790100097656
0,NORMAL3,DME1,"(496, 512)",60.55129623413086
23,NORMAL3,NORMAL5,"(496, 512)",60.55352020263672
11,NORMAL3,DME6,"(496, 512)",60.55828857421875
18,NORMAL3,NORMAL13,"(496, 512)",60.5794792175293
27,NORMAL3,NORMAL9,"(496, 512)",60.61728286743164
13,NORMAL3,DME8,"(496, 512)",60.66471481323242
3,NORMAL3,DME12,"(496, 512)",60.69586944580078
19,NORMAL3,NORMAL14,"(496, 512)",60.78682327270508
26,NORMAL3,NORMAL8,"(496, 512)",60.8109016418457
12,NORMAL3,DME7,"(496, 512)",60.87843322753906
16,NORMAL3,NORMAL10,"(496, 512)",60.904762268066406
10,NORMAL3,DME5,"(496, 512)",60.9244499206543
9,NORMAL3,DME4,"(496, 512)",60.96552276611328
17,NORMAL3,NORMAL12,"(496, 512)",60.97492980957031
20,NORMAL3,NORMAL15,"(496, 512)",60.98857498168945
21,NORMAL3,NORMAL2,"(496, 512)",61.01752853393555
25,NORMAL3,NORMAL7,"(496, 512)",61.15631866455078
24,NORMAL3,NORMAL6,"(496, 512)",61.26464080810547
15,NORMAL3,NORMAL1,"(496, 512)",61.429542541503906
