,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
15,DME8,DME1,"(496, 512)",62.260555267333984,0.1530308723449707,0.20100808143615723,0.001999378204345703,0.11697912216186523,0.31998658180236816
19,DME8,DME13,"(496, 512)",62.362762451171875,0.1530308723449707,0.15102267265319824,0.0010001659393310547,0.11502194404602051,0.2670447826385498
21,DME8,DME15,"(496, 512)",62.468109130859375,0.1530308723449707,0.14602136611938477,0.002011537551879883,0.11496734619140625,0.2630002498626709
28,DME8,DME9,"(496, 512)",62.51777648925781,0.1530308723449707,0.14402270317077637,0.0010027885437011719,0.11697578430175781,0.26200127601623535
18,DME8,DME12,"(496, 512)",62.541351318359375,0.1530308723449707,0.15000581741333008,0.0009932518005371094,0.11601042747497559,0.2670094966888428
27,DME8,DME7,"(496, 512)",62.59089660644531,0.1530308723449707,0.1540086269378662,0.0010025501251220703,0.11496663093566895,0.2699778079986572
11,DME8,AMD6,"(496, 512)",62.61381149291992,0.1530308723449707,0.07802367210388184,0.0010023117065429688,0.11501598358154297,0.19500160217285156
5,DME8,AMD14,"(496, 512)",62.631526947021484,0.1530308723449707,0.18799972534179688,0.0009996891021728516,0.11400079727172852,0.30300021171569824
25,DME8,DME5,"(496, 512)",62.635108947753906,0.1530308723449707,0.19900012016296387,0.0010004043579101562,0.11690020561218262,0.31690073013305664
26,DME8,DME6,"(496, 512)",62.68648147583008,0.1530308723449707,0.19602370262145996,0.001024484634399414,0.11397790908813477,0.31102609634399414
22,DME8,DME2,"(496, 512)",62.68962478637695,0.1530308723449707,0.19802284240722656,0.0010199546813964844,0.11654782295227051,0.31559062004089355
14,DME8,AMD9,"(496, 512)",62.73286819458008,0.1530308723449707,0.19300341606140137,0.0009963512420654297,0.11457681655883789,0.3085765838623047
13,DME8,AMD8,"(496, 512)",62.810794830322266,0.1530308723449707,0.07803177833557129,0.0010051727294921875,0.11616396903991699,0.19520092010498047
9,DME8,AMD4,"(496, 512)",62.82380294799805,0.1530308723449707,0.08102989196777344,0.0010023117065429688,0.11696791648864746,0.19900012016296387
16,DME8,DME10,"(496, 512)",62.85723114013672,0.1530308723449707,0.0729985237121582,0.0009999275207519531,0.11674141883850098,0.19073987007141113
24,DME8,DME4,"(496, 512)",62.912994384765625,0.1530308723449707,0.20798897743225098,0.0009987354278564453,0.11448287963867188,0.3234705924987793
4,DME8,AMD13,"(496, 512)",62.92728042602539,0.1530308723449707,0.08699846267700195,0.0019991397857666016,0.11713957786560059,0.20613718032836914
3,DME8,AMD12,"(496, 512)",62.94807052612305,0.1530308723449707,0.07702207565307617,0.0010044574737548828,0.11796259880065918,0.19598913192749023
17,DME8,DME11,"(496, 512)",63.007572174072266,0.1530308723449707,0.14900827407836914,0.0010004043579101562,0.11500167846679688,0.26501035690307617
20,DME8,DME14,"(496, 512)",63.03458023071289,0.1530308723449707,0.14997005462646484,0.00099945068359375,0.11900138854980469,0.2699708938598633
10,DME8,AMD5,"(496, 512)",63.10459518432617,0.1530308723449707,0.07600188255310059,0.000997781753540039,0.11299991607666016,0.18999958038330078
0,DME8,AMD1,"(496, 512)",63.111961364746094,0.1530308723449707,0.10296869277954102,0.001001596450805664,0.11699795722961426,0.22096824645996094
6,DME8,AMD15,"(496, 512)",63.116294860839844,0.1530308723449707,0.09799957275390625,0.001003265380859375,0.11699652671813965,0.21599936485290527
12,DME8,AMD7,"(496, 512)",63.177452087402344,0.1530308723449707,0.1930217742919922,0.0010111331939697266,0.11720633506774902,0.3121914863586426
7,DME8,AMD2,"(496, 512)",63.266578674316406,0.1530308723449707,0.10158371925354004,0.0020127296447753906,0.11597132682800293,0.21956777572631836
23,DME8,DME3,"(496, 512)",63.38865280151367,0.1530308723449707,0.1979975700378418,0.0010018348693847656,0.11501049995422363,0.3140099048614502
1,DME8,AMD10,"(496, 512)",63.47062683105469,0.1530308723449707,0.1920018196105957,0.000997304916381836,0.11465597152709961,0.30765509605407715
2,DME8,AMD11,"(496, 512)",63.48033905029297,0.1530308723449707,0.07702159881591797,0.0010099411010742188,0.11597990989685059,0.19401144981384277
8,DME8,AMD3,"(496, 512)",63.65582275390625,0.1530308723449707,0.10102272033691406,0.0009706020355224609,0.11599993705749512,0.21799325942993164
