,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
3,DME14,AMD12,"(496, 512)",62.365760803222656,0.15702223777770996,0.13000035285949707,0.0009996891021728516,0.13399958610534668,0.2649996280670166
0,DME14,AMD1,"(496, 512)",62.42727279663086,0.15702223777770996,0.10898089408874512,0.0010001659393310547,0.12200140953063965,0.23198246955871582
12,DME14,AMD7,"(496, 512)",62.58643341064453,0.15702223777770996,0.20999789237976074,0.0010230541229248047,0.12402558326721191,0.33504652976989746
21,DME14,DME2,"(496, 512)",62.599571228027344,0.15702223777770996,0.22099995613098145,0.0010004043579101562,0.12500596046447754,0.3479950428009033
28,DME14,DME9,"(496, 512)",62.5996208190918,0.15702223777770996,0.1560497283935547,0.0019757747650146484,0.11644721031188965,0.274472713470459
7,DME14,AMD2,"(496, 512)",62.656864166259766,0.15702223777770996,0.1289997100830078,0.0019986629486083984,0.12800025939941406,0.2589986324310303
17,DME14,DME11,"(496, 512)",62.67000961303711,0.15702223777770996,0.17702794075012207,0.0009713172912597656,0.12299919128417969,0.3009984493255615
6,DME14,AMD15,"(496, 512)",62.72515106201172,0.15702223777770996,0.14099812507629395,0.0010004043579101562,0.13300132751464844,0.27499985694885254
16,DME14,DME10,"(496, 512)",62.729209899902344,0.15702223777770996,0.08303976058959961,0.0009968280792236328,0.16600322723388672,0.25003981590270996
19,DME14,DME13,"(496, 512)",62.77425003051758,0.15702223777770996,0.17099809646606445,0.0010001659393310547,0.12000679969787598,0.2920050621032715
22,DME14,DME3,"(496, 512)",62.804481506347656,0.15702223777770996,0.24399399757385254,0.0010230541229248047,0.1249394416809082,0.36995649337768555
2,DME14,AMD11,"(496, 512)",62.835105895996094,0.15702223777770996,0.10700345039367676,0.000997781753540039,0.1679995059967041,0.2760007381439209
5,DME14,AMD14,"(496, 512)",62.93204116821289,0.15702223777770996,0.24000000953674316,0.00200653076171875,0.12799382209777832,0.37000036239624023
9,DME14,AMD4,"(496, 512)",63.010650634765625,0.15702223777770996,0.0850224494934082,0.000978231430053711,0.12178730964660645,0.20778799057006836
27,DME14,DME8,"(496, 512)",63.03458023071289,0.15702223777770996,0.16402244567871094,0.0009760856628417969,0.11700081825256348,0.2819993495941162
15,DME14,DME1,"(496, 512)",63.0723991394043,0.15702223777770996,0.24503445625305176,0.0009982585906982422,0.1290137767791748,0.3760337829589844
11,DME14,AMD6,"(496, 512)",63.13258361816406,0.15702223777770996,0.0829777717590332,0.00099945068359375,0.12304043769836426,0.2070176601409912
1,DME14,AMD10,"(496, 512)",63.18537521362305,0.15702223777770996,0.21004033088684082,0.001004934310913086,0.22699451446533203,0.43803977966308594
8,DME14,AMD3,"(496, 512)",63.198768615722656,0.15702223777770996,0.11700034141540527,0.0010037422180175781,0.12999510765075684,0.2479991912841797
26,DME14,DME7,"(496, 512)",63.23562240600586,0.15702223777770996,0.17400074005126953,0.001031637191772461,0.13196706771850586,0.30699944496154785
18,DME14,DME12,"(496, 512)",63.2445182800293,0.15702223777770996,0.1660323143005371,0.0009996891021728516,0.13299965858459473,0.3000316619873047
14,DME14,AMD9,"(496, 512)",63.27817916870117,0.15702223777770996,0.24300312995910645,0.0009989738464355469,0.12799882888793945,0.37200093269348145
20,DME14,DME15,"(496, 512)",63.325347900390625,0.15702223777770996,0.16597509384155273,0.0010311603546142578,0.11705160140991211,0.2840578556060791
10,DME14,AMD5,"(496, 512)",63.328163146972656,0.15702223777770996,0.08503079414367676,0.0019714832305908203,0.12513113021850586,0.21213340759277344
24,DME14,DME5,"(496, 512)",63.33677673339844,0.15702223777770996,0.2781100273132324,0.0009996891021728516,0.13299965858459473,0.412109375
4,DME14,AMD13,"(496, 512)",63.46376037597656,0.15702223777770996,0.10107302665710449,0.0019707679748535156,0.13400006294250488,0.2370438575744629
13,DME14,AMD8,"(496, 512)",63.465877532958984,0.15702223777770996,0.09098696708679199,0.0020008087158203125,0.12984108924865723,0.22282886505126953
25,DME14,DME6,"(496, 512)",63.47393035888672,0.15702223777770996,0.24007225036621094,0.000972747802734375,0.13951683044433594,0.38056182861328125
23,DME14,DME4,"(496, 512)",63.55955505371094,0.15702223777770996,0.2539992332458496,0.0010292530059814453,0.11646008491516113,0.3714885711669922
