,query1,query2,size,siamese_distance,time
30,NORMAL3,NORMAL1,"(496, 512)",62.390846252441406,0.2968759536743164
39,NORMAL3,NORMAL6,"(496, 512)",62.427642822265625,0.2812502384185791
14,NORMAL3,AMD9,"(496, 512)",62.44717025756836,0.2812504768371582
31,NORMAL3,NORMAL10,"(496, 512)",62.50069046020508,0.29685330390930176
13,NORMAL3,AMD8,"(496, 512)",62.503074645996094,0.1718742847442627
34,NORMAL3,NORMAL14,"(496, 512)",62.525054931640625,0.2968759536743164
40,NORMAL3,NORMAL7,"(496, 512)",62.534873962402344,0.29688334465026855
27,NORMAL3,DME7,"(496, 512)",62.57733917236328,0.24998974800109863
35,NORMAL3,NORMAL15,"(496, 512)",62.583553314208984,0.2969045639038086
36,NORMAL3,NORMAL2,"(496, 512)",62.597633361816406,0.2968475818634033
42,NORMAL3,NORMAL9,"(496, 512)",62.60478973388672,0.2968943119049072
25,NORMAL3,DME5,"(496, 512)",62.60801315307617,0.2968568801879883
33,NORMAL3,NORMAL13,"(496, 512)",62.622737884521484,0.28122687339782715
32,NORMAL3,NORMAL12,"(496, 512)",62.62479019165039,0.2812771797180176
4,NORMAL3,AMD13,"(496, 512)",62.62531661987305,0.18752694129943848
41,NORMAL3,NORMAL8,"(496, 512)",62.62657165527344,0.31247949600219727
24,NORMAL3,DME4,"(496, 512)",62.6285514831543,0.2969040870666504
5,NORMAL3,AMD14,"(496, 512)",62.64164733886719,0.296875
26,NORMAL3,DME6,"(496, 512)",62.64483642578125,0.2812612056732178
19,NORMAL3,DME13,"(496, 512)",62.648616790771484,0.2343454360961914
28,NORMAL3,DME8,"(496, 512)",62.65169143676758,0.23437094688415527
29,NORMAL3,DME9,"(496, 512)",62.674076080322266,0.2500135898590088
10,NORMAL3,AMD5,"(496, 512)",62.67979431152344,0.1875002384185791
37,NORMAL3,NORMAL4,"(496, 512)",62.69184112548828,0.2812480926513672
18,NORMAL3,DME12,"(496, 512)",62.69404220581055,0.25000762939453125
38,NORMAL3,NORMAL5,"(496, 512)",62.71400833129883,0.31252145767211914
11,NORMAL3,AMD6,"(496, 512)",62.721439361572266,0.17190265655517578
21,NORMAL3,DME15,"(496, 512)",62.722415924072266,0.2500009536743164
6,NORMAL3,AMD15,"(496, 512)",62.72467041015625,0.1874997615814209
15,NORMAL3,DME1,"(496, 512)",62.74905776977539,0.2812504768371582
22,NORMAL3,DME2,"(496, 512)",62.75798416137695,0.2968783378601074
3,NORMAL3,AMD12,"(496, 512)",62.82601547241211,0.17184877395629883
23,NORMAL3,DME3,"(496, 512)",62.849796295166016,0.2812235355377197
7,NORMAL3,AMD2,"(496, 512)",62.85027313232422,0.20311832427978516
9,NORMAL3,AMD4,"(496, 512)",62.85531234741211,0.17184662818908691
12,NORMAL3,AMD7,"(496, 512)",62.88719940185547,0.2968752384185791
20,NORMAL3,DME14,"(496, 512)",62.88908386230469,0.25002169609069824
17,NORMAL3,DME11,"(496, 512)",62.91188049316406,0.25002408027648926
0,NORMAL3,AMD1,"(496, 512)",62.91887664794922,0.20308470726013184
16,NORMAL3,DME10,"(496, 512)",62.92735290527344,0.17185068130493164
2,NORMAL3,AMD11,"(496, 512)",62.95396041870117,0.17187786102294922
8,NORMAL3,AMD3,"(496, 512)",63.06686782836914,0.20313239097595215
1,NORMAL3,AMD10,"(496, 512)",63.076904296875,0.29689884185791016
