,query1,query2,size,siamese_distance,time
28,NORMAL5,DME8,"(496, 512)",62.48193359375,0.25000834465026855
34,NORMAL5,NORMAL14,"(496, 512)",62.526851654052734,0.29689645767211914
15,NORMAL5,DME1,"(496, 512)",62.54167938232422,0.2968761920928955
19,NORMAL5,DME13,"(496, 512)",62.57966613769531,0.25002050399780273
40,NORMAL5,NORMAL7,"(496, 512)",62.652374267578125,0.29688048362731934
11,NORMAL5,AMD6,"(496, 512)",62.67738342285156,0.1875002384185791
29,NORMAL5,DME9,"(496, 512)",62.67756271362305,0.2343602180480957
38,NORMAL5,NORMAL4,"(496, 512)",62.680206298828125,0.2968478202819824
18,NORMAL5,DME12,"(496, 512)",62.68191909790039,0.2500016689300537
33,NORMAL5,NORMAL13,"(496, 512)",62.683311462402344,0.29685211181640625
42,NORMAL5,NORMAL9,"(496, 512)",62.701541900634766,0.2968754768371582
37,NORMAL5,NORMAL3,"(496, 512)",62.71400833129883,0.28126955032348633
5,NORMAL5,AMD14,"(496, 512)",62.719520568847656,0.2812211513519287
27,NORMAL5,DME7,"(496, 512)",62.725955963134766,0.2500178813934326
30,NORMAL5,NORMAL1,"(496, 512)",62.73050308227539,0.29685235023498535
6,NORMAL5,AMD15,"(496, 512)",62.732627868652344,0.20315313339233398
10,NORMAL5,AMD5,"(496, 512)",62.7331657409668,0.1718740463256836
25,NORMAL5,DME5,"(496, 512)",62.7408447265625,0.2968451976776123
22,NORMAL5,DME2,"(496, 512)",62.74216079711914,0.29688191413879395
14,NORMAL5,AMD9,"(496, 512)",62.74382400512695,0.2812488079071045
21,NORMAL5,DME15,"(496, 512)",62.743961334228516,0.23437237739562988
13,NORMAL5,AMD8,"(496, 512)",62.746253967285156,0.18752312660217285
24,NORMAL5,DME4,"(496, 512)",62.76897048950195,0.2969057559967041
26,NORMAL5,DME6,"(496, 512)",62.76914978027344,0.28125977516174316
35,NORMAL5,NORMAL15,"(496, 512)",62.77742004394531,0.29688096046447754
39,NORMAL5,NORMAL6,"(496, 512)",62.777835845947266,0.29689598083496094
41,NORMAL5,NORMAL8,"(496, 512)",62.78236389160156,0.2968757152557373
31,NORMAL5,NORMAL10,"(496, 512)",62.7923469543457,0.29689812660217285
3,NORMAL5,AMD12,"(496, 512)",62.806217193603516,0.17185068130493164
16,NORMAL5,DME10,"(496, 512)",62.815704345703125,0.1874980926513672
32,NORMAL5,NORMAL12,"(496, 512)",62.821041107177734,0.2968757152557373
0,NORMAL5,AMD1,"(496, 512)",62.827911376953125,0.20313000679016113
9,NORMAL5,AMD4,"(496, 512)",62.83154296875,0.17183971405029297
23,NORMAL5,DME3,"(496, 512)",62.839412689208984,0.29687047004699707
36,NORMAL5,NORMAL2,"(496, 512)",62.852176666259766,0.2968559265136719
17,NORMAL5,DME11,"(496, 512)",62.864662170410156,0.23435378074645996
20,NORMAL5,DME14,"(496, 512)",62.87346649169922,0.24997854232788086
4,NORMAL5,AMD13,"(496, 512)",62.876220703125,0.187530517578125
12,NORMAL5,AMD7,"(496, 512)",62.884971618652344,0.28125
7,NORMAL5,AMD2,"(496, 512)",62.90514373779297,0.20312738418579102
2,NORMAL5,AMD11,"(496, 512)",63.04361343383789,0.17186975479125977
8,NORMAL5,AMD3,"(496, 512)",63.13788604736328,0.20312976837158203
1,NORMAL5,AMD10,"(496, 512)",63.30218505859375,0.2968742847442627
