,query1,query2,size,siamese_distance,time
36,AMD9,NORMAL3,"(496, 512)",62.44717025756836,0.2968761920928955
13,AMD9,AMD8,"(496, 512)",62.47817611694336,0.18747901916503906
39,AMD9,NORMAL6,"(496, 512)",62.48739242553711,0.296875
29,AMD9,NORMAL1,"(496, 512)",62.504886627197266,0.3125
34,AMD9,NORMAL15,"(496, 512)",62.50919723510742,0.29688191413879395
26,AMD9,DME7,"(496, 512)",62.51721954345703,0.24997162818908691
5,AMD9,AMD14,"(496, 512)",62.52984619140625,0.2968471050262451
30,AMD9,NORMAL10,"(496, 512)",62.545597076416016,0.32814621925354004
25,AMD9,DME6,"(496, 512)",62.54826736450195,0.2969040870666504
40,AMD9,NORMAL7,"(496, 512)",62.55699920654297,0.2968740463256836
41,AMD9,NORMAL8,"(496, 512)",62.558406829833984,0.2969038486480713
24,AMD9,DME5,"(496, 512)",62.57183837890625,0.29685401916503906
31,AMD9,NORMAL12,"(496, 512)",62.6046028137207,0.31250786781311035
10,AMD9,AMD5,"(496, 512)",62.60636520385742,0.17185354232788086
17,AMD9,DME12,"(496, 512)",62.61397933959961,0.2499713897705078
18,AMD9,DME13,"(496, 512)",62.61669158935547,0.2344043254852295
33,AMD9,NORMAL14,"(496, 512)",62.625247955322266,0.29686808586120605
28,AMD9,DME9,"(496, 512)",62.643341064453125,0.2500009536743164
23,AMD9,DME4,"(496, 512)",62.645294189453125,0.2968740463256836
37,AMD9,NORMAL4,"(496, 512)",62.652122497558594,0.2812767028808594
20,AMD9,DME15,"(496, 512)",62.6527099609375,0.25000810623168945
27,AMD9,DME8,"(496, 512)",62.66571044921875,0.2656238079071045
35,AMD9,NORMAL2,"(496, 512)",62.6733512878418,0.29685282707214355
32,AMD9,NORMAL13,"(496, 512)",62.67381286621094,0.28124165534973145
42,AMD9,NORMAL9,"(496, 512)",62.68418884277344,0.296846866607666
11,AMD9,AMD6,"(496, 512)",62.686561584472656,0.17190217971801758
4,AMD9,AMD13,"(496, 512)",62.687591552734375,0.18750691413879395
9,AMD9,AMD4,"(496, 512)",62.7384033203125,0.1718740463256836
21,AMD9,DME2,"(496, 512)",62.74150085449219,0.2968456745147705
38,AMD9,NORMAL5,"(496, 512)",62.74382400512695,0.2968478202819824
6,AMD9,AMD15,"(496, 512)",62.75680923461914,0.18752789497375488
14,AMD9,DME1,"(496, 512)",62.779388427734375,0.2968745231628418
12,AMD9,AMD7,"(496, 512)",62.798301696777344,0.28124356269836426
3,AMD9,AMD12,"(496, 512)",62.80073928833008,0.1718752384185791
22,AMD9,DME3,"(496, 512)",62.84104919433594,0.28127193450927734
16,AMD9,DME11,"(496, 512)",62.852970123291016,0.25000572204589844
7,AMD9,AMD2,"(496, 512)",62.87183380126953,0.20310401916503906
19,AMD9,DME14,"(496, 512)",62.88059616088867,0.24999332427978516
15,AMD9,DME10,"(496, 512)",62.9013786315918,0.17189621925354004
2,AMD9,AMD11,"(496, 512)",62.926597595214844,0.17186880111694336
0,AMD9,AMD1,"(496, 512)",62.9273796081543,0.18749141693115234
8,AMD9,AMD3,"(496, 512)",62.961360931396484,0.2031397819519043
1,AMD9,AMD10,"(496, 512)",63.075950622558594,0.29688143730163574
