,query1,query2,size,siamese_distance,time
6,AMD1,AMD2,"(496, 512)",62.55103302001953,0.2069692611694336
1,AMD1,AMD11,"(496, 512)",62.56422424316406,0.1850111484527588
2,AMD1,AMD12,"(496, 512)",62.67200469970703,0.18300199508666992
11,AMD1,AMD7,"(496, 512)",62.68038558959961,0.3770003318786621
7,AMD1,AMD3,"(496, 512)",62.75853729248047,0.20801138877868652
25,AMD1,NORMAL7,"(496, 512)",62.782161712646484,0.3109862804412842
3,AMD1,AMD13,"(496, 512)",62.80311584472656,0.18299078941345215
4,AMD1,AMD14,"(496, 512)",62.80569839477539,0.30301928520202637
5,AMD1,AMD15,"(496, 512)",62.811527252197266,0.20596981048583984
23,AMD1,NORMAL5,"(496, 512)",62.827911376953125,0.312420129776001
18,AMD1,NORMAL14,"(496, 512)",62.82823181152344,0.3153560161590576
9,AMD1,AMD5,"(496, 512)",62.83293533325195,0.18742990493774414
27,AMD1,NORMAL9,"(496, 512)",62.83551025390625,0.31996893882751465
10,AMD1,AMD6,"(496, 512)",62.86140060424805,0.18899917602539062
17,AMD1,NORMAL13,"(496, 512)",62.861572265625,0.31162071228027344
8,AMD1,AMD4,"(496, 512)",62.898719787597656,0.1810169219970703
14,AMD1,NORMAL1,"(496, 512)",62.902137756347656,0.3067307472229004
0,AMD1,AMD10,"(496, 512)",62.90369415283203,0.3829827308654785
21,AMD1,NORMAL3,"(496, 512)",62.91887664794922,0.3111543655395508
13,AMD1,AMD9,"(496, 512)",62.9273796081543,0.3009989261627197
16,AMD1,NORMAL12,"(496, 512)",62.9290885925293,0.30504298210144043
22,AMD1,NORMAL4,"(496, 512)",62.93660354614258,0.3139779567718506
20,AMD1,NORMAL2,"(496, 512)",62.95097351074219,0.3130044937133789
15,AMD1,NORMAL10,"(496, 512)",62.99088668823242,0.3119988441467285
24,AMD1,NORMAL6,"(496, 512)",63.00475311279297,0.3170506954193115
12,AMD1,AMD8,"(496, 512)",63.024139404296875,0.1830005645751953
26,AMD1,NORMAL8,"(496, 512)",63.04440689086914,0.31598711013793945
19,AMD1,NORMAL15,"(496, 512)",63.04560089111328,0.3149995803833008
