,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
1,DME1,AMD10,"(496, 512)",61.00100326538086,0.2069699764251709,0.20398592948913574,0.0010199546813964844,0.1239774227142334,0.3289833068847656
8,DME1,AMD3,"(496, 512)",61.20269012451172,0.2069699764251709,0.10698533058166504,0.0010221004486083984,0.11897873878479004,0.22698616981506348
4,DME1,AMD13,"(496, 512)",61.363372802734375,0.2069699764251709,0.08297300338745117,0.0010271072387695312,0.11797213554382324,0.20197224617004395
22,DME1,DME3,"(496, 512)",61.398040771484375,0.2069699764251709,0.2090451717376709,0.0009834766387939453,0.11697125434875488,0.3269999027252197
12,DME1,AMD7,"(496, 512)",61.437686920166016,0.2069699764251709,0.20555448532104492,0.0009996891021728516,0.12000298500061035,0.3265571594238281
2,DME1,AMD11,"(496, 512)",61.48854446411133,0.2069699764251709,0.0820317268371582,0.0010020732879638672,0.11601376533508301,0.19904756546020508
3,DME1,AMD12,"(496, 512)",61.493289947509766,0.2069699764251709,0.08298301696777344,0.0009999275207519531,0.11897134780883789,0.20295429229736328
16,DME1,DME11,"(496, 512)",61.5412483215332,0.2069699764251709,0.15401721000671387,0.0009996891021728516,0.11996817588806152,0.27498507499694824
7,DME1,AMD2,"(496, 512)",61.56114196777344,0.2069699764251709,0.11200809478759766,0.0010008811950683594,0.11898970603942871,0.23199868202209473
13,DME1,AMD8,"(496, 512)",61.56772994995117,0.2069699764251709,0.07999658584594727,0.0010001659393310547,0.11600065231323242,0.1979975700378418
6,DME1,AMD15,"(496, 512)",61.58336639404297,0.2069699764251709,0.10400891304016113,0.0009999275207519531,0.11899256706237793,0.22400140762329102
24,DME1,DME5,"(496, 512)",61.601070404052734,0.2069699764251709,0.20400118827819824,0.0009999275207519531,0.11797666549682617,0.32297778129577637
0,DME1,AMD1,"(496, 512)",61.611392974853516,0.2069699764251709,0.11802458763122559,0.00099945068359375,0.11899304389953613,0.23801708221435547
25,DME1,DME6,"(496, 512)",61.61894226074219,0.2069699764251709,0.2090001106262207,0.0009992122650146484,0.11500072479248047,0.3250000476837158
15,DME1,DME10,"(496, 512)",61.619468688964844,0.2069699764251709,0.07802271842956543,0.0010111331939697266,0.11698126792907715,0.1960151195526123
10,DME1,AMD5,"(496, 512)",61.61963653564453,0.2069699764251709,0.08202600479125977,0.0,0.11896872520446777,0.20099472999572754
14,DME1,AMD9,"(496, 512)",61.6196403503418,0.2069699764251709,0.20299839973449707,0.0010008811950683594,0.11799907684326172,0.32199835777282715
9,DME1,AMD4,"(496, 512)",61.622039794921875,0.2069699764251709,0.07999873161315918,0.0010309219360351562,0.11797499656677246,0.1990046501159668
26,DME1,DME7,"(496, 512)",61.648094177246094,0.2069699764251709,0.15799808502197266,0.0009992122650146484,0.11800193786621094,0.27699923515319824
19,DME1,DME14,"(496, 512)",61.67205047607422,0.2069699764251709,0.14995431900024414,0.0009996891021728516,0.2030034065246582,0.3539574146270752
28,DME1,DME9,"(496, 512)",61.681888580322266,0.2069699764251709,0.15499615669250488,0.0009996891021728516,0.11600160598754883,0.27199745178222656
21,DME1,DME2,"(496, 512)",61.69528579711914,0.2069699764251709,0.2090299129486084,0.0010001659393310547,0.11997056007385254,0.330000638961792
20,DME1,DME15,"(496, 512)",61.70528030395508,0.2069699764251709,0.16299700736999512,0.0009996891021728516,0.11600017547607422,0.28099703788757324
18,DME1,DME13,"(496, 512)",61.7180290222168,0.2069699764251709,0.15799641609191895,0.00099945068359375,0.12104606628417969,0.2800419330596924
17,DME1,DME12,"(496, 512)",61.73272705078125,0.2069699764251709,0.1530001163482666,0.0010001659393310547,0.11500406265258789,0.26900434494018555
11,DME1,AMD6,"(496, 512)",61.73398971557617,0.2069699764251709,0.07999992370605469,0.0010004043579101562,0.11700797080993652,0.19800829887390137
5,DME1,AMD14,"(496, 512)",61.74689483642578,0.2069699764251709,0.20100069046020508,0.001001119613647461,0.11701273918151855,0.3190145492553711
23,DME1,DME4,"(496, 512)",61.821842193603516,0.2069699764251709,0.2199997901916504,0.0009999275207519531,0.11600136756896973,0.33700108528137207
27,DME1,DME8,"(496, 512)",61.934120178222656,0.2069699764251709,0.15402984619140625,0.0010018348693847656,0.11797094345092773,0.27300262451171875
