,query1,query2,size,siamese_distance,time
1,DME7,AMD10,"(496, 512)",59.57320785522461,0.31229257583618164
23,DME7,DME3,"(496, 512)",59.84367752075195,0.29686927795410156
2,DME7,AMD11,"(496, 512)",59.895652770996094,0.20050287246704102
8,DME7,AMD3,"(496, 512)",60.02443313598633,0.2031252384185791
7,DME7,AMD2,"(496, 512)",60.06895446777344,0.20550084114074707
12,DME7,AMD7,"(496, 512)",60.14912414550781,0.3599991798400879
17,DME7,DME11,"(496, 512)",60.1594123840332,0.26560354232788086
0,DME7,AMD1,"(496, 512)",60.20472717285156,0.2031233310699463
6,DME7,AMD15,"(496, 512)",60.277652740478516,0.2187488079071045
16,DME7,DME10,"(496, 512)",60.2921142578125,0.18112969398498535
20,DME7,DME14,"(496, 512)",60.43928146362305,0.2500007152557373
28,DME7,DME9,"(496, 512)",60.54981994628906,0.28122878074645996
4,DME7,AMD13,"(496, 512)",60.56333923339844,0.2120046615600586
3,DME7,AMD12,"(496, 512)",60.58571243286133,0.21733450889587402
10,DME7,AMD5,"(496, 512)",60.606868743896484,0.20042967796325684
22,DME7,DME2,"(496, 512)",60.64235305786133,0.3125002384185791
27,DME7,DME8,"(496, 512)",60.66728210449219,0.2500016689300537
15,DME7,DME1,"(496, 512)",60.745689392089844,0.3621644973754883
19,DME7,DME13,"(496, 512)",60.78157043457031,0.24997711181640625
9,DME7,AMD4,"(496, 512)",60.83363342285156,0.1875002384185791
26,DME7,DME6,"(496, 512)",60.92071533203125,0.34374237060546875
24,DME7,DME4,"(496, 512)",60.94501495361328,0.3124990463256836
11,DME7,AMD6,"(496, 512)",60.97309494018555,0.22099947929382324
21,DME7,DME15,"(496, 512)",61.00672912597656,0.3125298023223877
18,DME7,DME12,"(496, 512)",61.03593063354492,0.26564550399780273
13,DME7,AMD8,"(496, 512)",61.055110931396484,0.22600078582763672
25,DME7,DME5,"(496, 512)",61.10970687866211,0.31250643730163574
5,DME7,AMD14,"(496, 512)",61.14208984375,0.3446683883666992
14,DME7,AMD9,"(496, 512)",61.230979919433594,0.3601341247558594
