,query1,query2,size,siamese_distance,time
1,DME4,AMD10,"(496, 512)",59.33396911621094,0.3125002384185791
23,DME4,DME3,"(496, 512)",59.48854064941406,0.3125300407409668
2,DME4,AMD11,"(496, 512)",59.56965255737305,0.18751955032348633
17,DME4,DME11,"(496, 512)",59.709537506103516,0.2909986972808838
0,DME4,AMD1,"(496, 512)",59.725135803222656,0.2187488079071045
12,DME4,AMD7,"(496, 512)",59.73965072631836,0.2968738079071045
7,DME4,AMD2,"(496, 512)",59.757041931152344,0.20310425758361816
8,DME4,AMD3,"(496, 512)",59.76120376586914,0.2031536102294922
16,DME4,DME10,"(496, 512)",59.80921936035156,0.2042372226715088
20,DME4,DME14,"(496, 512)",59.95911407470703,0.23435664176940918
6,DME4,AMD15,"(496, 512)",59.97837829589844,0.2031252384185791
28,DME4,DME9,"(496, 512)",60.191104888916016,0.25000786781311035
3,DME4,AMD12,"(496, 512)",60.21200180053711,0.17185354232788086
22,DME4,DME2,"(496, 512)",60.24599838256836,0.3124723434448242
9,DME4,AMD4,"(496, 512)",60.47403335571289,0.1718435287475586
19,DME4,DME13,"(496, 512)",60.48213195800781,0.24981999397277832
10,DME4,AMD5,"(496, 512)",60.57271194458008,0.17185187339782715
27,DME4,DME8,"(496, 512)",60.59327697753906,0.23438644409179688
4,DME4,AMD13,"(496, 512)",60.622501373291016,0.18752074241638184
15,DME4,DME1,"(496, 512)",60.66370391845703,0.3612236976623535
24,DME4,DME5,"(496, 512)",60.6650505065918,0.3124704360961914
25,DME4,DME6,"(496, 512)",60.67023849487305,0.3281240463256836
11,DME4,AMD6,"(496, 512)",60.6756591796875,0.18750262260437012
21,DME4,DME15,"(496, 512)",60.69062042236328,0.25004029273986816
18,DME4,DME12,"(496, 512)",60.72078323364258,0.2890009880065918
5,DME4,AMD14,"(496, 512)",60.82261657714844,0.3125002384185791
13,DME4,AMD8,"(496, 512)",60.916900634765625,0.17189574241638184
14,DME4,AMD9,"(496, 512)",60.935585021972656,0.32810544967651367
26,DME4,DME7,"(496, 512)",60.94501495361328,0.26563358306884766
