,query1,query2,size,siamese_distance,time
13,DME11,AMD8,"(496, 512)",59.506431579589844,0.18747854232788086
8,DME11,AMD3,"(496, 512)",59.58378982543945,0.2031574249267578
4,DME11,AMD13,"(496, 512)",59.609657287597656,0.18752074241638184
23,DME11,DME4,"(496, 512)",59.709537506103516,0.31247711181640625
10,DME11,AMD5,"(496, 512)",59.718902587890625,0.17185568809509277
14,DME11,AMD9,"(496, 512)",59.81923294067383,0.2968761920928955
17,DME11,DME12,"(496, 512)",59.92755889892578,0.25002193450927734
25,DME11,DME6,"(496, 512)",59.92860794067383,0.29689908027648926
5,DME11,AMD14,"(496, 512)",60.05110549926758,0.29685258865356445
20,DME11,DME15,"(496, 512)",60.07200622558594,0.2656259536743164
24,DME11,DME5,"(496, 512)",60.121456146240234,0.2968738079071045
1,DME11,AMD10,"(496, 512)",60.12947463989258,0.3137855529785156
26,DME11,DME7,"(496, 512)",60.1594123840332,0.24997782707214355
15,DME11,DME1,"(496, 512)",60.160301208496094,0.3437480926513672
27,DME11,DME8,"(496, 512)",60.19661331176758,0.26563191413879395
11,DME11,AMD6,"(496, 512)",60.197120666503906,0.18751955032348633
9,DME11,AMD4,"(496, 512)",60.208984375,0.18748974800109863
2,DME11,AMD11,"(496, 512)",60.265804290771484,0.17190837860107422
6,DME11,AMD15,"(496, 512)",60.2673454284668,0.21875214576721191
22,DME11,DME3,"(496, 512)",60.64524841308594,0.3125014305114746
3,DME11,AMD12,"(496, 512)",60.646018981933594,0.18749237060546875
18,DME11,DME13,"(496, 512)",60.770042419433594,0.2656059265136719
7,DME11,AMD2,"(496, 512)",60.77315139770508,0.20312213897705078
19,DME11,DME14,"(496, 512)",60.81014633178711,0.2499980926513672
21,DME11,DME2,"(496, 512)",60.82276153564453,0.29689526557922363
28,DME11,DME9,"(496, 512)",60.925968170166016,0.25002145767211914
16,DME11,DME10,"(496, 512)",60.9398193359375,0.1718745231628418
0,DME11,AMD1,"(496, 512)",60.95928192138672,0.20311856269836426
12,DME11,AMD7,"(496, 512)",61.03148651123047,0.2968757152557373
