,query1,query2,size,siamese_distance
2,DME2,DME11,"(496, 512)",62.41842269897461
23,DME2,NORMAL5,"(496, 512)",62.44889831542969
0,DME2,DME1,"(496, 512)",62.449398040771484
9,DME2,DME5,"(496, 512)",62.47212219238281
18,DME2,NORMAL14,"(496, 512)",62.495670318603516
4,DME2,DME13,"(496, 512)",62.49898910522461
5,DME2,DME14,"(496, 512)",62.50416946411133
6,DME2,DME15,"(496, 512)",62.52016830444336
22,DME2,NORMAL4,"(496, 512)",62.53269577026367
27,DME2,NORMAL9,"(496, 512)",62.536685943603516
3,DME2,DME12,"(496, 512)",62.54286575317383
13,DME2,DME9,"(496, 512)",62.542884826660156
15,DME2,NORMAL10,"(496, 512)",62.5476188659668
10,DME2,DME6,"(496, 512)",62.554386138916016
1,DME2,DME10,"(496, 512)",62.558311462402344
17,DME2,NORMAL13,"(496, 512)",62.565738677978516
12,DME2,DME8,"(496, 512)",62.573692321777344
24,DME2,NORMAL6,"(496, 512)",62.59091567993164
25,DME2,NORMAL7,"(496, 512)",62.59619140625
26,DME2,NORMAL8,"(496, 512)",62.61872863769531
8,DME2,DME4,"(496, 512)",62.63182830810547
21,DME2,NORMAL3,"(496, 512)",62.64162826538086
11,DME2,DME7,"(496, 512)",62.655208587646484
16,DME2,NORMAL12,"(496, 512)",62.65611267089844
14,DME2,NORMAL1,"(496, 512)",62.6728630065918
19,DME2,NORMAL15,"(496, 512)",62.68573760986328
20,DME2,NORMAL2,"(496, 512)",62.692481994628906
7,DME2,DME3,"(496, 512)",62.746124267578125
