,query1,query2,size,siamese_distance
16,NORMAL15,NORMAL10,"(496, 512)",62.399776458740234
20,NORMAL15,NORMAL2,"(496, 512)",62.402320861816406
17,NORMAL15,NORMAL12,"(496, 512)",62.42796325683594
9,NORMAL15,DME4,"(496, 512)",62.43781661987305
26,NORMAL15,NORMAL8,"(496, 512)",62.441654205322266
22,NORMAL15,NORMAL4,"(496, 512)",62.459678649902344
25,NORMAL15,NORMAL7,"(496, 512)",62.47134017944336
12,NORMAL15,DME7,"(496, 512)",62.47182846069336
18,NORMAL15,NORMAL13,"(496, 512)",62.48419189453125
6,NORMAL15,DME15,"(496, 512)",62.49895477294922
11,NORMAL15,DME6,"(496, 512)",62.511844635009766
13,NORMAL15,DME8,"(496, 512)",62.51313781738281
21,NORMAL15,NORMAL3,"(496, 512)",62.517330169677734
24,NORMAL15,NORMAL6,"(496, 512)",62.519222259521484
15,NORMAL15,NORMAL1,"(496, 512)",62.524818420410156
3,NORMAL15,DME12,"(496, 512)",62.53401184082031
27,NORMAL15,NORMAL9,"(496, 512)",62.546356201171875
14,NORMAL15,DME9,"(496, 512)",62.56277847290039
10,NORMAL15,DME5,"(496, 512)",62.5799560546875
23,NORMAL15,NORMAL5,"(496, 512)",62.59542465209961
19,NORMAL15,NORMAL14,"(496, 512)",62.5997314453125
1,NORMAL15,DME10,"(496, 512)",62.62842559814453
0,NORMAL15,DME1,"(496, 512)",62.6517448425293
4,NORMAL15,DME13,"(496, 512)",62.66260528564453
2,NORMAL15,DME11,"(496, 512)",62.6670036315918
5,NORMAL15,DME14,"(496, 512)",62.67152404785156
7,NORMAL15,DME2,"(496, 512)",62.68573760986328
8,NORMAL15,DME3,"(496, 512)",62.75917053222656
