,query1,query2,size,siamese_distance
16,NORMAL4,NORMAL10,"(496, 512)",62.2725944519043
18,NORMAL4,NORMAL13,"(496, 512)",62.32658004760742
24,NORMAL4,NORMAL6,"(496, 512)",62.3408088684082
19,NORMAL4,NORMAL14,"(496, 512)",62.34809112548828
12,NORMAL4,DME7,"(496, 512)",62.37487030029297
13,NORMAL4,DME8,"(496, 512)",62.37563705444336
10,NORMAL4,DME5,"(496, 512)",62.39259719848633
27,NORMAL4,NORMAL9,"(496, 512)",62.40056610107422
22,NORMAL4,NORMAL3,"(496, 512)",62.407955169677734
11,NORMAL4,DME6,"(496, 512)",62.4228401184082
23,NORMAL4,NORMAL5,"(496, 512)",62.4246826171875
26,NORMAL4,NORMAL8,"(496, 512)",62.434757232666016
3,NORMAL4,DME12,"(496, 512)",62.43679428100586
6,NORMAL4,DME15,"(496, 512)",62.446075439453125
25,NORMAL4,NORMAL7,"(496, 512)",62.455135345458984
14,NORMAL4,DME9,"(496, 512)",62.45924758911133
20,NORMAL4,NORMAL15,"(496, 512)",62.459678649902344
15,NORMAL4,NORMAL1,"(496, 512)",62.479610443115234
17,NORMAL4,NORMAL12,"(496, 512)",62.480228424072266
0,NORMAL4,DME1,"(496, 512)",62.48103713989258
9,NORMAL4,DME4,"(496, 512)",62.48124694824219
1,NORMAL4,DME10,"(496, 512)",62.494998931884766
21,NORMAL4,NORMAL2,"(496, 512)",62.49864196777344
4,NORMAL4,DME13,"(496, 512)",62.51964569091797
7,NORMAL4,DME2,"(496, 512)",62.53269577026367
2,NORMAL4,DME11,"(496, 512)",62.54719543457031
5,NORMAL4,DME14,"(496, 512)",62.59111785888672
8,NORMAL4,DME3,"(496, 512)",62.69712829589844
