,query1,query2,size,siamese_distance
15,DME15,NORMAL10,"(496, 512)",62.32701873779297
17,DME15,NORMAL13,"(496, 512)",62.351646423339844
12,DME15,DME8,"(496, 512)",62.354251861572266
18,DME15,NORMAL14,"(496, 512)",62.36376190185547
13,DME15,DME9,"(496, 512)",62.367061614990234
23,DME15,NORMAL5,"(496, 512)",62.37171936035156
24,DME15,NORMAL6,"(496, 512)",62.40678405761719
9,DME15,DME5,"(496, 512)",62.40780258178711
11,DME15,DME7,"(496, 512)",62.41194152832031
10,DME15,DME6,"(496, 512)",62.42630386352539
25,DME15,NORMAL7,"(496, 512)",62.440120697021484
21,DME15,NORMAL3,"(496, 512)",62.44305419921875
22,DME15,NORMAL4,"(496, 512)",62.446075439453125
26,DME15,NORMAL8,"(496, 512)",62.44675827026367
1,DME15,DME10,"(496, 512)",62.44898986816406
4,DME15,DME13,"(496, 512)",62.45293045043945
0,DME15,DME1,"(496, 512)",62.45346450805664
27,DME15,NORMAL9,"(496, 512)",62.4588737487793
3,DME15,DME12,"(496, 512)",62.46689987182617
8,DME15,DME4,"(496, 512)",62.49442672729492
19,DME15,NORMAL15,"(496, 512)",62.49895477294922
16,DME15,NORMAL12,"(496, 512)",62.50065994262695
2,DME15,DME11,"(496, 512)",62.51969528198242
6,DME15,DME2,"(496, 512)",62.52016830444336
14,DME15,NORMAL1,"(496, 512)",62.52880859375
5,DME15,DME14,"(496, 512)",62.57688903808594
20,DME15,NORMAL2,"(496, 512)",62.60665512084961
7,DME15,DME3,"(496, 512)",62.723655700683594
