,query1,query2,size,siamese_distance
0,DME14,DME1,"(496, 512)",62.430152893066406
6,DME14,DME2,"(496, 512)",62.50416946411133
13,DME14,DME9,"(496, 512)",62.50921630859375
4,DME14,DME13,"(496, 512)",62.511878967285156
23,DME14,NORMAL5,"(496, 512)",62.51374435424805
9,DME14,DME5,"(496, 512)",62.53166580200195
2,DME14,DME11,"(496, 512)",62.5405387878418
3,DME14,DME12,"(496, 512)",62.54771423339844
1,DME14,DME10,"(496, 512)",62.55746078491211
5,DME14,DME15,"(496, 512)",62.57688903808594
25,DME14,NORMAL7,"(496, 512)",62.583011627197266
18,DME14,NORMAL14,"(496, 512)",62.58662033081055
10,DME14,DME6,"(496, 512)",62.590919494628906
22,DME14,NORMAL4,"(496, 512)",62.59111785888672
15,DME14,NORMAL10,"(496, 512)",62.591392517089844
7,DME14,DME3,"(496, 512)",62.60236740112305
12,DME14,DME8,"(496, 512)",62.610652923583984
8,DME14,DME4,"(496, 512)",62.635963439941406
27,DME14,NORMAL9,"(496, 512)",62.63832473754883
24,DME14,NORMAL6,"(496, 512)",62.64067459106445
21,DME14,NORMAL3,"(496, 512)",62.647186279296875
11,DME14,DME7,"(496, 512)",62.656070709228516
26,DME14,NORMAL8,"(496, 512)",62.657711029052734
19,DME14,NORMAL15,"(496, 512)",62.67152404785156
17,DME14,NORMAL13,"(496, 512)",62.67156219482422
14,DME14,NORMAL1,"(496, 512)",62.6798210144043
20,DME14,NORMAL2,"(496, 512)",62.68348693847656
16,DME14,NORMAL12,"(496, 512)",62.687591552734375
