,query1,query2,size,siamese_distance
16,NORMAL12,NORMAL10,"(496, 512)",62.34148406982422
9,NORMAL12,DME4,"(496, 512)",62.38844299316406
20,NORMAL12,NORMAL2,"(496, 512)",62.388999938964844
19,NORMAL12,NORMAL15,"(496, 512)",62.42796325683594
15,NORMAL12,NORMAL1,"(496, 512)",62.438106536865234
21,NORMAL12,NORMAL3,"(496, 512)",62.43812942504883
11,NORMAL12,DME6,"(496, 512)",62.44590377807617
3,NORMAL12,DME12,"(496, 512)",62.45033264160156
25,NORMAL12,NORMAL7,"(496, 512)",62.45964431762695
26,NORMAL12,NORMAL8,"(496, 512)",62.46611404418945
12,NORMAL12,DME7,"(496, 512)",62.477203369140625
22,NORMAL12,NORMAL4,"(496, 512)",62.480228424072266
13,NORMAL12,DME8,"(496, 512)",62.49900817871094
6,NORMAL12,DME15,"(496, 512)",62.50065994262695
17,NORMAL12,NORMAL13,"(496, 512)",62.5289421081543
10,NORMAL12,DME5,"(496, 512)",62.54594039916992
24,NORMAL12,NORMAL6,"(496, 512)",62.54705810546875
27,NORMAL12,NORMAL9,"(496, 512)",62.569766998291016
23,NORMAL12,NORMAL5,"(496, 512)",62.60759735107422
0,NORMAL12,DME1,"(496, 512)",62.61238479614258
14,NORMAL12,DME9,"(496, 512)",62.62602996826172
7,NORMAL12,DME2,"(496, 512)",62.65611267089844
18,NORMAL12,NORMAL14,"(496, 512)",62.664894104003906
1,NORMAL12,DME10,"(496, 512)",62.685585021972656
5,NORMAL12,DME14,"(496, 512)",62.687591552734375
4,NORMAL12,DME13,"(496, 512)",62.70341491699219
2,NORMAL12,DME11,"(496, 512)",62.7181396484375
8,NORMAL12,DME3,"(496, 512)",62.819847106933594
