,query1,query2,size,siamese_distance
5,DME3,DME14,"(496, 512)",62.60236740112305
8,DME3,DME4,"(496, 512)",62.6361198425293
11,DME3,DME7,"(496, 512)",62.64472198486328
0,DME3,DME1,"(496, 512)",62.663509368896484
3,DME3,DME12,"(496, 512)",62.6823616027832
13,DME3,DME9,"(496, 512)",62.686710357666016
18,DME3,NORMAL14,"(496, 512)",62.68756866455078
9,DME3,DME5,"(496, 512)",62.68982696533203
23,DME3,NORMAL5,"(496, 512)",62.6898307800293
22,DME3,NORMAL4,"(496, 512)",62.69712829589844
15,DME3,NORMAL10,"(496, 512)",62.70140838623047
6,DME3,DME15,"(496, 512)",62.723655700683594
1,DME3,DME10,"(496, 512)",62.73336410522461
14,DME3,NORMAL1,"(496, 512)",62.74015426635742
4,DME3,DME13,"(496, 512)",62.74052429199219
7,DME3,DME2,"(496, 512)",62.746124267578125
21,DME3,NORMAL3,"(496, 512)",62.74724578857422
26,DME3,NORMAL8,"(496, 512)",62.758724212646484
19,DME3,NORMAL15,"(496, 512)",62.75917053222656
10,DME3,DME6,"(496, 512)",62.7630500793457
2,DME3,DME11,"(496, 512)",62.763702392578125
25,DME3,NORMAL7,"(496, 512)",62.77827072143555
12,DME3,DME8,"(496, 512)",62.80827713012695
24,DME3,NORMAL6,"(496, 512)",62.81148147583008
27,DME3,NORMAL9,"(496, 512)",62.813358306884766
16,DME3,NORMAL12,"(496, 512)",62.819847106933594
20,DME3,NORMAL2,"(496, 512)",62.828826904296875
17,DME3,NORMAL13,"(496, 512)",62.83439254760742
