,query1,query2,size,siamese_distance
1,DME10,DME11,"(496, 512)",62.416343688964844
13,DME10,DME9,"(496, 512)",62.50777816772461
7,DME10,DME3,"(496, 512)",62.525333404541016
4,DME10,DME14,"(496, 512)",62.548301696777344
6,DME10,DME2,"(496, 512)",62.64728927612305
3,DME10,DME13,"(496, 512)",62.69290542602539
12,DME10,DME8,"(496, 512)",62.855201721191406
15,DME10,NORMAL10,"(496, 512)",62.87446975708008
18,DME10,NORMAL14,"(496, 512)",62.880897521972656
0,DME10,DME1,"(496, 512)",62.92002868652344
23,DME10,NORMAL5,"(496, 512)",62.92058181762695
17,DME10,NORMAL13,"(496, 512)",62.934932708740234
10,DME10,DME6,"(496, 512)",62.9405517578125
27,DME10,NORMAL9,"(496, 512)",62.943153381347656
9,DME10,DME5,"(496, 512)",62.954010009765625
5,DME10,DME15,"(496, 512)",62.96063232421875
11,DME10,DME7,"(496, 512)",62.964595794677734
26,DME10,NORMAL8,"(496, 512)",62.980045318603516
16,DME10,NORMAL12,"(496, 512)",62.997249603271484
20,DME10,NORMAL2,"(496, 512)",63.01204299926758
22,DME10,NORMAL4,"(496, 512)",63.040138244628906
24,DME10,NORMAL6,"(496, 512)",63.040199279785156
2,DME10,DME12,"(496, 512)",63.05388641357422
19,DME10,NORMAL15,"(496, 512)",63.057586669921875
25,DME10,NORMAL7,"(496, 512)",63.07921600341797
8,DME10,DME4,"(496, 512)",63.08159255981445
14,DME10,NORMAL1,"(496, 512)",63.13907241821289
21,DME10,NORMAL3,"(496, 512)",63.15169906616211
