,query1,query2,size,siamese_distance
15,NORMAL7,NORMAL1,"(496, 512)",62.342105865478516
21,NORMAL7,NORMAL2,"(496, 512)",62.373592376708984
22,NORMAL7,NORMAL3,"(496, 512)",62.38620376586914
19,NORMAL7,NORMAL14,"(496, 512)",62.45242691040039
9,NORMAL7,DME4,"(496, 512)",62.455787658691406
25,NORMAL7,NORMAL6,"(496, 512)",62.479915618896484
17,NORMAL7,NORMAL12,"(496, 512)",62.49455642700195
0,NORMAL7,DME1,"(496, 512)",62.518611907958984
16,NORMAL7,NORMAL10,"(496, 512)",62.52216720581055
24,NORMAL7,NORMAL5,"(496, 512)",62.52848815917969
12,NORMAL7,DME7,"(496, 512)",62.54339599609375
20,NORMAL7,NORMAL15,"(496, 512)",62.5604248046875
18,NORMAL7,NORMAL13,"(496, 512)",62.562870025634766
13,NORMAL7,DME8,"(496, 512)",62.59819412231445
27,NORMAL7,NORMAL9,"(496, 512)",62.60175323486328
10,NORMAL7,DME5,"(496, 512)",62.603668212890625
26,NORMAL7,NORMAL8,"(496, 512)",62.61170959472656
11,NORMAL7,DME6,"(496, 512)",62.6456184387207
6,NORMAL7,DME15,"(496, 512)",62.66376495361328
4,NORMAL7,DME13,"(496, 512)",62.66471862792969
23,NORMAL7,NORMAL4,"(496, 512)",62.66659164428711
3,NORMAL7,DME12,"(496, 512)",62.66876983642578
7,NORMAL7,DME2,"(496, 512)",62.729034423828125
14,NORMAL7,DME9,"(496, 512)",62.80955505371094
5,NORMAL7,DME14,"(496, 512)",62.827022552490234
8,NORMAL7,DME3,"(496, 512)",63.003787994384766
1,NORMAL7,DME10,"(496, 512)",63.07921600341797
2,NORMAL7,DME11,"(496, 512)",63.154518127441406
