,query1,query2,size,siamese_distance,time
24,NORMAL10,NORMAL6,"(496, 512)",62.33414077758789,0.3146800994873047
10,NORMAL10,DME5,"(496, 512)",62.3509635925293,0.320894718170166
12,NORMAL10,DME7,"(496, 512)",62.361392974853516,0.2583756446838379
26,NORMAL10,NORMAL8,"(496, 512)",62.425113677978516,0.30147552490234375
21,NORMAL10,NORMAL3,"(496, 512)",62.43647003173828,0.31188511848449707
18,NORMAL10,NORMAL14,"(496, 512)",62.44535827636719,0.2987556457519531
19,NORMAL10,NORMAL15,"(496, 512)",62.44868850708008,0.30295634269714355
17,NORMAL10,NORMAL13,"(496, 512)",62.46257781982422,0.3183255195617676
3,NORMAL10,DME12,"(496, 512)",62.47361373901367,0.2211616039276123
5,NORMAL10,DME14,"(496, 512)",62.489437103271484,0.25317835807800293
6,NORMAL10,DME15,"(496, 512)",62.492794036865234,0.22321152687072754
27,NORMAL10,NORMAL9,"(496, 512)",62.496009826660156,0.30129384994506836
22,NORMAL10,NORMAL4,"(496, 512)",62.50041198730469,0.3003041744232178
0,NORMAL10,DME1,"(496, 512)",62.51386260986328,0.29059886932373047
15,NORMAL10,NORMAL1,"(496, 512)",62.5145263671875,0.29688096046447754
16,NORMAL10,NORMAL12,"(496, 512)",62.52006530761719,0.30680370330810547
25,NORMAL10,NORMAL7,"(496, 512)",62.52216720581055,0.29443931579589844
4,NORMAL10,DME13,"(496, 512)",62.530635833740234,0.21874713897705078
11,NORMAL10,DME6,"(496, 512)",62.545841217041016,0.2953379154205322
7,NORMAL10,DME2,"(496, 512)",62.554752349853516,0.2928605079650879
20,NORMAL10,NORMAL2,"(496, 512)",62.58879470825195,0.3124983310699463
13,NORMAL10,DME8,"(496, 512)",62.58932876586914,0.2499992847442627
9,NORMAL10,DME4,"(496, 512)",62.60347366333008,0.38168907165527344
14,NORMAL10,DME9,"(496, 512)",62.615211486816406,0.25687170028686523
23,NORMAL10,NORMAL5,"(496, 512)",62.641380310058594,0.2982213497161865
8,NORMAL10,DME3,"(496, 512)",62.73496627807617,0.2812364101409912
2,NORMAL10,DME11,"(496, 512)",62.852638244628906,0.25432562828063965
1,NORMAL10,DME10,"(496, 512)",62.87446975708008,0.17144489288330078
