,query1,query2,size,siamese_distance
13,DME13,DME9,"(496, 512)",62.478973388671875
12,DME13,DME8,"(496, 512)",62.48235321044922
6,DME13,DME2,"(496, 512)",62.48761749267578
15,DME13,NORMAL10,"(496, 512)",62.53063201904297
0,DME13,DME1,"(496, 512)",62.53696823120117
23,DME13,NORMAL5,"(496, 512)",62.54356002807617
20,DME13,NORMAL2,"(496, 512)",62.56305694580078
11,DME13,DME7,"(496, 512)",62.568267822265625
26,DME13,NORMAL8,"(496, 512)",62.57081985473633
18,DME13,NORMAL14,"(496, 512)",62.57117462158203
27,DME13,NORMAL9,"(496, 512)",62.58311462402344
10,DME13,DME6,"(496, 512)",62.58325958251953
16,DME13,NORMAL12,"(496, 512)",62.59039306640625
5,DME13,DME15,"(496, 512)",62.5969123840332
17,DME13,NORMAL13,"(496, 512)",62.604026794433594
4,DME13,DME14,"(496, 512)",62.6043815612793
9,DME13,DME5,"(496, 512)",62.60527801513672
7,DME13,DME3,"(496, 512)",62.61652755737305
8,DME13,DME4,"(496, 512)",62.6170539855957
24,DME13,NORMAL6,"(496, 512)",62.63078308105469
19,DME13,NORMAL15,"(496, 512)",62.633052825927734
22,DME13,NORMAL4,"(496, 512)",62.63429260253906
3,DME13,DME12,"(496, 512)",62.655677795410156
25,DME13,NORMAL7,"(496, 512)",62.66471862792969
14,DME13,NORMAL1,"(496, 512)",62.676815032958984
1,DME13,DME10,"(496, 512)",62.69290542602539
21,DME13,NORMAL3,"(496, 512)",62.71175003051758
2,DME13,DME11,"(496, 512)",62.72014617919922
