,query1,query2,size,siamese_distance
18,NORMAL13,NORMAL14,"(496, 512)",62.29491424560547
27,NORMAL13,NORMAL9,"(496, 512)",62.324954986572266
6,NORMAL13,DME15,"(496, 512)",62.36276626586914
22,NORMAL13,NORMAL4,"(496, 512)",62.37728500366211
26,NORMAL13,NORMAL8,"(496, 512)",62.39253234863281
12,NORMAL13,DME7,"(496, 512)",62.4302864074707
11,NORMAL13,DME6,"(496, 512)",62.43938446044922
10,NORMAL13,DME5,"(496, 512)",62.44621276855469
17,NORMAL13,NORMAL12,"(496, 512)",62.44812774658203
0,NORMAL13,DME1,"(496, 512)",62.448673248291016
16,NORMAL13,NORMAL10,"(496, 512)",62.46257781982422
20,NORMAL13,NORMAL2,"(496, 512)",62.4708366394043
21,NORMAL13,NORMAL3,"(496, 512)",62.48595428466797
15,NORMAL13,NORMAL1,"(496, 512)",62.48639678955078
23,NORMAL13,NORMAL5,"(496, 512)",62.48826217651367
3,NORMAL13,DME12,"(496, 512)",62.502357482910156
9,NORMAL13,DME4,"(496, 512)",62.5085563659668
24,NORMAL13,NORMAL6,"(496, 512)",62.52247619628906
19,NORMAL13,NORMAL15,"(496, 512)",62.52668380737305
13,NORMAL13,DME8,"(496, 512)",62.55058670043945
25,NORMAL13,NORMAL7,"(496, 512)",62.562870025634766
5,NORMAL13,DME14,"(496, 512)",62.57980728149414
7,NORMAL13,DME2,"(496, 512)",62.60055923461914
4,NORMAL13,DME13,"(496, 512)",62.604026794433594
14,NORMAL13,DME9,"(496, 512)",62.69075393676758
8,NORMAL13,DME3,"(496, 512)",62.855567932128906
2,NORMAL13,DME11,"(496, 512)",62.88920211791992
1,NORMAL13,DME10,"(496, 512)",62.934932708740234
