,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
8,DME15,AMD3,"(496, 512)",61.07929229736328,0.16299867630004883,0.11599898338317871,0.0010225772857666016,0.1259903907775879,0.2430119514465332
1,DME15,AMD10,"(496, 512)",61.166080474853516,0.16299867630004883,0.21705079078674316,0.0010013580322265625,0.12697076797485352,0.34502291679382324
12,DME15,AMD7,"(496, 512)",61.467166900634766,0.16299867630004883,0.21601176261901855,0.0010061264038085938,0.12697243690490723,0.3439903259277344
22,DME15,DME3,"(496, 512)",61.47473907470703,0.16299867630004883,0.223097562789917,0.0010020732879638672,0.12466168403625488,0.34876132011413574
4,DME15,AMD13,"(496, 512)",61.54806900024414,0.16299867630004883,0.08602237701416016,0.0009701251983642578,0.12799954414367676,0.21499204635620117
16,DME15,DME10,"(496, 512)",61.5571174621582,0.16299867630004883,0.08398580551147461,0.0009996891021728516,0.12996983528137207,0.21495532989501953
10,DME15,AMD5,"(496, 512)",61.59485626220703,0.16299867630004883,0.09902667999267578,0.0,0.12781667709350586,0.22684335708618164
17,DME15,DME11,"(496, 512)",61.598087310791016,0.16299867630004883,0.16300010681152344,0.0019996166229248047,0.13100481033325195,0.2960045337677002
6,DME15,AMD15,"(496, 512)",61.60088348388672,0.16299867630004883,0.15999865531921387,0.0010027885437011719,0.13401103019714355,0.2950124740600586
13,DME15,AMD8,"(496, 512)",61.62335205078125,0.16299867630004883,0.08599710464477539,0.0010001659393310547,0.13001346588134766,0.2170107364654541
7,DME15,AMD2,"(496, 512)",61.636474609375,0.16299867630004883,0.11298704147338867,0.0010001659393310547,0.13000106811523438,0.2439882755279541
0,DME15,AMD1,"(496, 512)",61.63743209838867,0.16299867630004883,0.11600232124328613,0.0010280609130859375,0.12569546699523926,0.24272584915161133
14,DME15,AMD9,"(496, 512)",61.640384674072266,0.16299867630004883,0.21198797225952148,0.0009987354278564453,0.12798094749450684,0.34096765518188477
3,DME15,AMD12,"(496, 512)",61.65256881713867,0.16299867630004883,0.09902834892272949,0.0009999275207519531,0.1370072364807129,0.23703551292419434
28,DME15,DME9,"(496, 512)",61.660396575927734,0.16299867630004883,0.1619703769683838,0.002001047134399414,0.12800383567810059,0.2919752597808838
9,DME15,AMD4,"(496, 512)",61.67356491088867,0.16299867630004883,0.08431053161621094,0.0009696483612060547,0.12700223922729492,0.21228241920471191
5,DME15,AMD14,"(496, 512)",61.67789840698242,0.16299867630004883,0.2129991054534912,0.0010020732879638672,0.12855935096740723,0.3425605297088623
20,DME15,DME14,"(496, 512)",61.69356918334961,0.16299867630004883,0.1610112190246582,0.0009999275207519531,0.12878799438476562,0.2907991409301758
2,DME15,AMD11,"(496, 512)",61.698936462402344,0.16299867630004883,0.08696866035461426,0.001001119613647461,0.126570463180542,0.2145402431488037
15,DME15,DME1,"(496, 512)",61.705284118652344,0.16299867630004883,0.22301578521728516,0.0009999275207519531,0.12550735473632812,0.34952306747436523
19,DME15,DME13,"(496, 512)",61.71426010131836,0.16299867630004883,0.16199469566345215,0.0009999275207519531,0.1257772445678711,0.2887718677520752
24,DME15,DME5,"(496, 512)",61.739112854003906,0.16299867630004883,0.22405123710632324,0.0009753704071044922,0.12571978569030762,0.35074639320373535
21,DME15,DME2,"(496, 512)",61.751163482666016,0.16299867630004883,0.22803044319152832,0.0009708404541015625,0.12692832946777344,0.3559296131134033
26,DME15,DME7,"(496, 512)",61.77814865112305,0.16299867630004883,0.16397595405578613,0.0,0.1260242462158203,0.29000020027160645
11,DME15,AMD6,"(496, 512)",61.793636322021484,0.16299867630004883,0.0859837532043457,0.00102996826171875,0.12964582443237305,0.2166595458984375
23,DME15,DME4,"(496, 512)",61.8126106262207,0.16299867630004883,0.22905635833740234,0.0010004043579101562,0.22098469734191895,0.45104146003723145
18,DME15,DME12,"(496, 512)",61.82793045043945,0.16299867630004883,0.16199684143066406,0.0009999275207519531,0.12600469589233398,0.28900146484375
27,DME15,DME8,"(496, 512)",61.858272552490234,0.16299867630004883,0.16500616073608398,0.0009701251983642578,0.12600064277648926,0.2919769287109375
25,DME15,DME6,"(496, 512)",61.90898132324219,0.16299867630004883,0.2239704132080078,0.0009999275207519531,0.1269998550415039,0.35197019577026367
