,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
13,DME3,AMD8,"(496, 512)",61.15195083618164,0.22300004959106445,0.08600783348083496,0.0019686222076416016,0.12460827827453613,0.2125847339630127
14,DME3,AMD9,"(496, 512)",61.230323791503906,0.22300004959106445,0.23200321197509766,0.0009961128234863281,0.12792396545410156,0.36092329025268555
27,DME3,DME8,"(496, 512)",61.33806610107422,0.22300004959106445,0.1621086597442627,0.0009684562683105469,0.127213716506958,0.29029083251953125
4,DME3,AMD13,"(496, 512)",61.34027099609375,0.22300004959106445,0.0859982967376709,0.0009999275207519531,0.13022422790527344,0.2172224521636963
5,DME3,AMD14,"(496, 512)",61.34463882446289,0.22300004959106445,0.21205878257751465,0.0009670257568359375,0.12600469589233398,0.33903050422668457
18,DME3,DME12,"(496, 512)",61.35332489013672,0.22300004959106445,0.2039945125579834,0.0010004043579101562,0.1530001163482666,0.35799503326416016
1,DME3,AMD10,"(496, 512)",61.357601165771484,0.22300004959106445,0.21002197265625,0.0,0.12900090217590332,0.3390228748321533
25,DME3,DME6,"(496, 512)",61.381507873535156,0.22300004959106445,0.2199993133544922,0.00099945068359375,0.12650465965270996,0.3475034236907959
24,DME3,DME5,"(496, 512)",61.39242172241211,0.22300004959106445,0.2240149974822998,0.0,0.12596964836120605,0.34998464584350586
15,DME3,DME1,"(496, 512)",61.398040771484375,0.22300004959106445,0.21897053718566895,0.0020012855529785156,0.1269993782043457,0.34797120094299316
6,DME3,AMD15,"(496, 512)",61.426025390625,0.22300004959106445,0.10897064208984375,0.0009992122650146484,0.1265401840209961,0.2365100383758545
10,DME3,AMD5,"(496, 512)",61.43071365356445,0.22300004959106445,0.08499979972839355,0.002000570297241211,0.1259763240814209,0.21297669410705566
8,DME3,AMD3,"(496, 512)",61.435733795166016,0.22300004959106445,0.10902953147888184,0.0020017623901367188,0.12600302696228027,0.23703432083129883
23,DME3,DME4,"(496, 512)",61.44160461425781,0.22300004959106445,0.2200000286102295,0.0019996166229248047,0.12859606742858887,0.35059571266174316
21,DME3,DME15,"(496, 512)",61.47473907470703,0.22300004959106445,0.16196894645690918,0.0010008811950683594,0.12683725357055664,0.2908356189727783
16,DME3,DME10,"(496, 512)",61.503231048583984,0.22300004959106445,0.08100152015686035,0.0009980201721191406,0.12700247764587402,0.20900201797485352
9,DME3,AMD4,"(496, 512)",61.5140495300293,0.22300004959106445,0.08602523803710938,0.0010166168212890625,0.12595319747924805,0.21299505233764648
11,DME3,AMD6,"(496, 512)",61.53136444091797,0.22300004959106445,0.0859982967376709,0.001001596450805664,0.1291816234588623,0.21618151664733887
26,DME3,DME7,"(496, 512)",61.54728317260742,0.22300004959106445,0.16226744651794434,0.0010237693786621094,0.12901687622070312,0.29230809211730957
19,DME3,DME13,"(496, 512)",61.554893493652344,0.22300004959106445,0.1639997959136963,0.0010008811950683594,0.12655162811279297,0.2915523052215576
22,DME3,DME2,"(496, 512)",61.5676383972168,0.22300004959106445,0.22002840042114258,0.001001119613647461,0.1260056495666504,0.34703516960144043
3,DME3,AMD12,"(496, 512)",61.5709228515625,0.22300004959106445,0.09800553321838379,0.0010225772857666016,0.13497328758239746,0.23400139808654785
28,DME3,DME9,"(496, 512)",61.574615478515625,0.22300004959106445,0.1829967498779297,0.00102996826171875,0.12598371505737305,0.3100104331970215
0,DME3,AMD1,"(496, 512)",61.57728576660156,0.22300004959106445,0.11303043365478516,0.0009679794311523438,0.12960052490234375,0.24359893798828125
2,DME3,AMD11,"(496, 512)",61.583778381347656,0.22300004959106445,0.08500552177429199,0.0010008811950683594,0.12598228454589844,0.21297550201416016
7,DME3,AMD2,"(496, 512)",61.72243118286133,0.22300004959106445,0.11298131942749023,0.0009980201721191406,0.1273791790008545,0.24135851860046387
20,DME3,DME14,"(496, 512)",61.723854064941406,0.22300004959106445,0.16202569007873535,0.001999378204345703,0.12900209426879883,0.2930271625518799
17,DME3,DME11,"(496, 512)",61.878665924072266,0.22300004959106445,0.16099810600280762,0.0019986629486083984,0.12700533866882324,0.29000210762023926
12,DME3,AMD7,"(496, 512)",61.9067497253418,0.22300004959106445,0.21202492713928223,0.0009996891021728516,0.12799406051635742,0.3410186767578125
