,query1,query2,size,siamese_distance,average_image_time_query1,average_image_time_query2,patch_retrieval_time,image_comparison_time,total_time
1,DME14,AMD10,"(496, 512)",61.22357940673828,0.21650457382202148,0.21203255653381348,0.0009963512420654297,0.1259934902191162,0.3390223979949951
8,DME14,AMD3,"(496, 512)",61.33174133300781,0.21650457382202148,0.10802769660949707,0.0010068416595458984,0.12900090217590332,0.2380354404449463
4,DME14,AMD13,"(496, 512)",61.42876434326172,0.21650457382202148,0.08499836921691895,0.0,0.1254899501800537,0.21145892143249512
13,DME14,AMD8,"(496, 512)",61.43629837036133,0.21650457382202148,0.08697891235351562,0.0,0.12698125839233398,0.2139601707458496
14,DME14,AMD9,"(496, 512)",61.487709045410156,0.21650457382202148,0.21001839637756348,0.0010023117065429688,0.1276535987854004,0.33867430686950684
10,DME14,AMD5,"(496, 512)",61.54994583129883,0.21650457382202148,0.08502840995788574,0.0009777545928955078,0.12503981590270996,0.2110459804534912
24,DME14,DME5,"(496, 512)",61.55147171020508,0.21650457382202148,0.22304296493530273,0.0009975433349609375,0.12889933586120605,0.3529398441314697
5,DME14,AMD14,"(496, 512)",61.55168151855469,0.21650457382202148,0.21203136444091797,0.0010001659393310547,0.12740540504455566,0.3404369354248047
25,DME14,DME6,"(496, 512)",61.55470275878906,0.21650457382202148,0.22199749946594238,0.0019729137420654297,0.12666940689086914,0.35063982009887695
18,DME14,DME12,"(496, 512)",61.55962371826172,0.21650457382202148,0.1719954013824463,0.0010323524475097656,0.12701058387756348,0.30003833770751953
15,DME14,DME1,"(496, 512)",61.672054290771484,0.21650457382202148,0.24905920028686523,0.0009958744049072266,0.1313767433166504,0.38143181800842285
27,DME14,DME8,"(496, 512)",61.683074951171875,0.21650457382202148,0.16199946403503418,0.0,0.12842845916748047,0.29042792320251465
9,DME14,AMD4,"(496, 512)",61.69297409057617,0.21650457382202148,0.08299112319946289,0.0019989013671875,0.12800216674804688,0.21299219131469727
20,DME14,DME15,"(496, 512)",61.69356918334961,0.21650457382202148,0.16399383544921875,0.001999378204345703,0.12499308586120605,0.2909862995147705
23,DME14,DME4,"(496, 512)",61.70302963256836,0.21650457382202148,0.2219865322113037,0.0009980201721191406,0.1263136863708496,0.34929823875427246
6,DME14,AMD15,"(496, 512)",61.70396041870117,0.21650457382202148,0.10800886154174805,0.0010192394256591797,0.12496829032897949,0.23399639129638672
21,DME14,DME2,"(496, 512)",61.71148681640625,0.21650457382202148,0.2199702262878418,0.0010013580322265625,0.12758898735046387,0.3485605716705322
7,DME14,AMD2,"(496, 512)",61.722564697265625,0.21650457382202148,0.11100006103515625,0.0020003318786621094,0.12833333015441895,0.2413337230682373
22,DME14,DME3,"(496, 512)",61.723854064941406,0.21650457382202148,0.22413110733032227,0.0009989738464355469,0.12744641304016113,0.35257649421691895
2,DME14,AMD11,"(496, 512)",61.733970642089844,0.21650457382202148,0.08899927139282227,0.0009760856628417969,0.12801456451416016,0.21798992156982422
3,DME14,AMD12,"(496, 512)",61.74405288696289,0.21650457382202148,0.10098695755004883,0.0009996891021728516,0.13102293014526367,0.23300957679748535
12,DME14,AMD7,"(496, 512)",61.74443817138672,0.21650457382202148,0.21406960487365723,0.0010004043579101562,0.12650728225708008,0.34157729148864746
19,DME14,DME13,"(496, 512)",61.753936767578125,0.21650457382202148,0.16096997261047363,0.002029895782470703,0.12735557556152344,0.2903554439544678
26,DME14,DME7,"(496, 512)",61.78511047363281,0.21650457382202148,0.16199755668640137,0.0010225772857666016,0.12704014778137207,0.2909982204437256
11,DME14,AMD6,"(496, 512)",61.79438400268555,0.21650457382202148,0.08507609367370605,0.0010297298431396484,0.12818145751953125,0.21428728103637695
17,DME14,DME11,"(496, 512)",61.79888153076172,0.21650457382202148,0.16003179550170898,0.001966714859008789,0.12750959396362305,0.2895081043243408
16,DME14,DME10,"(496, 512)",61.88711166381836,0.21650457382202148,0.08402013778686523,0.0009949207305908203,0.1269073486328125,0.21192240715026855
0,DME14,AMD1,"(496, 512)",61.91409683227539,0.21650457382202148,0.1139993667602539,0.0009996891021728516,0.12594246864318848,0.24094152450561523
28,DME14,DME9,"(496, 512)",61.93337631225586,0.21650457382202148,0.16499924659729004,0.0009999275207519531,0.12600326538085938,0.29200243949890137
