,query1,query2,size,siamese_distance,time
0,DME15,AMD1,"(496, 512)",62.201263427734375,0.26561665534973145
16,DME15,DME10,"(496, 512)",62.244590759277344,0.1875007152557373
28,DME15,DME9,"(496, 512)",62.27519989013672,0.2656219005584717
8,DME15,AMD3,"(496, 512)",62.28644943237305,0.203125
26,DME15,DME7,"(496, 512)",62.30461120605469,0.2500011920928955
41,DME15,NORMAL8,"(496, 512)",62.31538391113281,0.2968745231628418
17,DME15,DME11,"(496, 512)",62.32200241088867,0.25
31,DME15,NORMAL12,"(496, 512)",62.32695388793945,0.29688000679016113
1,DME15,AMD10,"(496, 512)",62.3321647644043,0.29688119888305664
18,DME15,DME12,"(496, 512)",62.332645416259766,0.2499992847442627
4,DME15,AMD13,"(496, 512)",62.332881927490234,0.18752241134643555
11,DME15,AMD6,"(496, 512)",62.33330154418945,0.18747854232788086
20,DME15,DME14,"(496, 512)",62.350868225097656,0.23439621925354004
37,DME15,NORMAL4,"(496, 512)",62.35184860229492,0.29685330390930176
24,DME15,DME5,"(496, 512)",62.360748291015625,0.2968745231628418
34,DME15,NORMAL15,"(496, 512)",62.361724853515625,0.2968742847442627
38,DME15,NORMAL5,"(496, 512)",62.367977142333984,0.2968745231628418
30,DME15,NORMAL10,"(496, 512)",62.369720458984375,0.29689502716064453
15,DME15,DME1,"(496, 512)",62.37234115600586,0.29685306549072266
7,DME15,AMD2,"(496, 512)",62.37494659423828,0.2031252384185791
2,DME15,AMD11,"(496, 512)",62.38064193725586,0.1718900203704834
3,DME15,AMD12,"(496, 512)",62.38322830200195,0.17185378074645996
25,DME15,DME6,"(496, 512)",62.38758087158203,0.29689717292785645
40,DME15,NORMAL7,"(496, 512)",62.38969802856445,0.2968766689300537
5,DME15,AMD14,"(496, 512)",62.40328598022461,0.2812492847442627
19,DME15,DME13,"(496, 512)",62.40542984008789,0.2500009536743164
14,DME15,AMD9,"(496, 512)",62.4063720703125,0.28127217292785645
22,DME15,DME3,"(496, 512)",62.42135238647461,0.296893835067749
10,DME15,AMD5,"(496, 512)",62.42229461669922,0.17189574241638184
27,DME15,DME8,"(496, 512)",62.423805236816406,0.23435568809509277
39,DME15,NORMAL6,"(496, 512)",62.433353424072266,0.29689836502075195
32,DME15,NORMAL13,"(496, 512)",62.4417839050293,0.29686975479125977
42,DME15,NORMAL9,"(496, 512)",62.46110916137695,0.29685354232788086
36,DME15,NORMAL3,"(496, 512)",62.4629020690918,0.28127193450927734
35,DME15,NORMAL2,"(496, 512)",62.465572357177734,0.3124997615814209
13,DME15,AMD8,"(496, 512)",62.47230911254883,0.18747949600219727
9,DME15,AMD4,"(496, 512)",62.48540115356445,0.17185330390930176
29,DME15,NORMAL1,"(496, 512)",62.495361328125,0.2812521457672119
12,DME15,AMD7,"(496, 512)",62.501834869384766,0.28127026557922363
21,DME15,DME2,"(496, 512)",62.51401138305664,0.2968556880950928
33,DME15,NORMAL14,"(496, 512)",62.51628875732422,0.29685330390930176
23,DME15,DME4,"(496, 512)",62.539852142333984,0.29685330390930176
6,DME15,AMD15,"(496, 512)",62.60420608520508,0.2031252384185791
